-53,13,19,2
-35,11,35,2
-25,9,20,2
-26,21,1,2
-25,25,9,2
-43,21,-9,2
-19,12,17,2
-22,8,19,2
-50,-3,45,2
-43,-5,65,2
-62,3,59,2
-60,8,56,2
-47,15,58,2
-46,17,61,2
-34,24,58,2
-29,26,64,2
-27,28,65,2
-22,26,51,2
-23,27,43,2
-24,23,30,2
-35,18,28,2
-33,15,21,2
-40,12,19,2
-60,0,15,2
-66,-2,12,2
-74,0,20,2
-68,-3,13,2
-62,-3,12,2
-52,-1,9,2
-67,15,63,2
-71,-8,42,2
-78,-10,28,2
-75,-15,29,2
-73,-15,31,2
-64,-12,30,2
-59,-10,30,2
-52,-7,33,2
-50,-6,34,2
-46,-5,37,2
-45,-5,39,2
-47,-5,40,2
-43,-7,41,2
-48,-5,38,2
-46,-7,39,0
-50,-4,40,0
-51,-5,37,0
-52,-1,36,0
-52,-1,37,0
-59,0,36,0
-51,-1,37,0
-51,-2,32,0
-58,3,32,0
-46,0,38,0
-49,2,38,0
-47,-2,38,0
-50,-2,38,0
-48,-1,38,0
-53,-3,39,0
-52,-3,38,0
-47,2,43,0
-48,4,44,0
-52,-2,40,0
-52,3,40,0
-50,-1,40,0
-53,1,40,0
-51,2,39,0
-46,-1,40,0
-52,0,40,0
-57,-3,37,0
-58,1,37,0
-52,2,43,0
-22,-15,49,0
-57,-1,29,2
-49,-5,33,2
-46,0,36,2
-47,-1,38,2
-53,0,38,2
-56,0,36,2
-58,-3,34,2
-55,0,38,2
-56,-1,35,2
-53,0,37,2
-53,0,35,2
-55,-3,37,2
-52,-1,40,2
-58,-4,38,2
-60,-7,37,2
-57,-3,39,2
-60,-7,33,2
-50,-3,38,2
-39,4,41,2
-36,2,44,2
-37,7,53,2
-39,8,52,2
-42,6,45,2
-41,6,42,2
-39,4,48,2
-44,1,72,2
-49,-1,72,2
-59,0,61,2
-49,6,56,2
-38,16,35,2
-26,19,25,2
-12,23,9,2
0,25,0,2
12,27,-21,2
15,24,-24,2
18,12,-10,2
19,-11,13,2
-2,-38,68,2
-84,-62,127,2
-89,-6,127,2
78,-17,-77,2
-33,-128,-44,2
-87,-128,44,2
-122,-97,69,2
-3,-70,55,2
11,-70,46,2
-37,-64,74,2
-41,-84,97,2
-40,-89,84,2
-44,-63,34,2
-55,4,61,2
-41,-4,36,2
-29,4,3,2
-1,12,-32,2
-1,10,-34,2
19,8,-33,2
38,8,-22,2
41,6,-27,2
21,-25,44,2
-6,-44,127,2
-49,-29,127,2
6,-12,127,2
-62,-128,-91,2
-117,-117,-14,2
-90,-92,62,2
-48,-80,67,2
11,-78,37,2
-27,-79,75,2
-25,-102,95,2
-46,-102,71,2
-37,-80,39,2
-46,-35,-33,2
-27,7,19,2
-38,28,25,2
9,30,3,2
12,43,-22,2
16,45,-20,2
12,28,-1,2
29,27,-22,2
-19,-25,61,2
-91,-55,127,2
-92,-25,127,2
80,-45,-86,2
-14,-128,-37,2
-67,-127,36,2
-97,-102,61,2
-6,-89,38,2
4,-76,45,2
10,-80,87,2
-74,-85,91,2
-34,-68,71,2
-41,-15,23,2
-47,-4,12,2
-30,17,50,2
-27,12,44,2
-18,13,7,2
-17,16,19,2
-20,13,21,2
-30,10,22,2
-34,8,34,2
-13,-1,67,2
-25,4,74,2
-27,14,52,2
-25,10,55,2
-27,13,53,2
-29,15,50,2
-32,22,47,2
-31,22,47,2
-31,23,37,2
-24,21,34,2
-24,22,37,2
-41,14,48,2
-33,16,54,2
-50,10,29,2
-48,10,39,2
-44,5,33,2
-49,-1,40,2
-58,9,54,2
-69,5,28,2
-68,5,21,2
-59,5,28,2
-54,7,38,0
-57,4,37,0
-63,4,31,0
-62,3,33,0
-61,1,35,0
-68,-4,31,0
-39,-5,50,0
-47,-5,36,0
-46,2,43,0
-47,1,44,0
-50,1,37,0
-49,1,36,0
-48,4,40,0
-45,1,41,0
-48,5,38,0
-52,0,36,0
-54,0,35,0
-46,8,42,0
-51,8,41,0
-41,2,42,0
-47,8,39,0
-51,4,37,0
-50,2,38,0
-57,6,36,0
-51,5,39,0
-53,1,37,0
-50,4,38,0
-54,1,34,0
-48,8,40,0
-52,4,28,0
-49,4,38,0
-48,3,38,0
-61,7,34,0
-56,7,37,0
-46,6,41,0
-46,5,45,0
-50,-1,41,0
-48,4,43,0
-41,4,49,0
-57,1,39,0
-51,0,42,0
-39,1,54,0
-38,1,52,0
-47,-3,31,0
-51,1,33,0
-42,3,47,0
-45,3,43,0
-49,1,37,0
-50,2,41,0
-50,1,42,2
-54,1,42,2
-52,2,42,2
-50,2,39,2
-53,1,36,2
-49,0,42,2
-50,-1,39,2
-56,-4,35,2
-56,-2,37,2
-50,2,46,2
-51,3,40,2
-52,7,37,2
-42,11,35,2
-44,11,40,2
-46,2,39,2
-45,2,38,2
-46,2,45,2
-49,-1,37,2
-62,-3,74,2
-57,0,57,2
-59,5,64,2
-45,8,59,2
-34,13,50,2
-27,21,36,2
-27,23,33,2
-13,26,19,2
-10,27,16,2
5,26,8,2
13,27,-5,2
17,23,-22,2
25,9,-26,2
15,-17,26,2
-22,-45,127,2
-100,-38,127,2
-25,-9,54,2
35,-30,-81,2
-33,-103,8,2
-40,-103,22,2
-92,-102,53,2
16,-87,21,2
20,-84,33,2
-32,-94,102,2
-54,-98,94,2
-34,-82,43,2
-31,-57,29,2
-54,-1,102,2
-1,23,9,2
7,32,-10,2
36,45,-35,2
38,45,-27,2
50,44,-24,2
39,29,-12,2
-36,-57,125,2
-85,-89,127,2
-80,-54,127,2
-16,-47,-65,2
-21,-110,-2,2
-8,-110,19,2
-48,-80,49,2
-32,-72,35,2
-3,-79,32,2
-6,-85,72,2
-34,-78,71,2
-53,-75,49,2
-19,-55,60,2
-18,-8,56,2
-36,8,19,2
-12,8,-2,2
7,15,-8,2
5,22,-26,2
18,37,-45,2
28,24,-33,2
11,-26,32,2
-21,-55,115,2
-72,-64,127,2
-38,-29,127,2
18,-114,-85,2
-49,-128,-13,2
-83,-98,53,2
-70,-79,64,2
10,-72,41,2
-20,-68,67,2
-30,-77,75,2
-37,-71,91,2
-29,-59,54,2
-29,-44,-13,2
-18,1,50,2
-20,-6,30,2
-20,2,3,2
0,15,-22,2
5,19,-26,2
6,20,-22,2
17,14,-16,2
-3,-20,52,2
-64,-48,127,2
-68,-11,127,2
106,-16,-57,2
-2,-89,-71,2
-105,-115,33,2
-127,-84,65,2
-33,-70,52,2
10,-68,56,2
-1,-68,50,2
-50,-63,87,2
-47,-69,100,2
-42,-51,58,2
-46,-42,36,2
-45,-27,17,2
-34,-24,0,2
-76,4,5,2
-14,3,13,2
-30,8,1,2
-25,21,-9,2
-31,21,-4,2
-45,12,9,2
-22,17,27,2
-52,16,56,2
-51,19,58,2
-64,25,46,2
-41,18,57,2
-40,25,46,2
-38,21,46,2
-48,18,38,2
-31,17,30,2
-23,13,26,2
-55,-1,25,2
-86,-1,17,2
-60,-4,26,2
-54,3,47,2
-72,0,14,2
-67,1,25,2
-65,3,23,2
-67,1,31,2
-62,2,31,2
-55,4,35,2
-53,2,35,2
-57,3,33,2
-56,2,34,2
-58,-1,32,2
-54,-1,33,2
-48,-3,39,2
-49,-3,43,0
-50,-3,41,0
-51,-4,37,0
-46,0,39,0
-46,-8,36,0
-58,8,36,0
-49,2,36,0
-55,6,33,0
-45,2,40,0
-48,1,37,0
-53,4,34,0
-55,4,36,0
-56,0,34,0
-58,5,34,0
-56,5,32,0
-52,2,38,0
-48,7,39,0
-52,1,32,0
-56,0,31,0
-50,4,43,0
-52,4,41,0
-49,2,42,0
-51,-3,41,0
-52,-1,40,0
-49,3,42,0
-55,4,39,0
-39,-15,35,0
-56,-2,27,0
-50,-1,34,0
-50,-2,35,2
-55,-3,34,2
-60,-2,31,2
-61,-1,31,2
-59,-1,31,2
-58,-3,31,2
-60,-3,28,2
-62,-5,27,2
-63,-2,31,2
-62,-3,30,2
-66,-2,25,2
-56,3,24,2
-53,6,19,2
-48,7,25,2
-44,6,23,2
-50,1,35,2
-61,-7,51,2
-69,-14,59,2
-96,-20,61,2
-60,-11,60,2
-41,-2,52,2
-32,13,27,2
-22,19,17,2
-15,23,10,2
8,28,-18,2
10,27,-22,2
27,24,-24,2
43,25,-40,2
25,-22,21,2
-4,-44,75,2
-78,-72,127,2
-81,-24,127,2
56,-40,-86,2
-24,-117,12,2
-27,-128,29,2
-77,-85,31,2
-18,-88,17,2
-4,-86,57,2
-21,-113,96,2
-57,-114,67,2
-36,-101,49,2
-44,-63,40,2
-13,5,19,2
13,30,-36,2
29,40,-32,2
48,50,-37,2
47,42,-17,2
53,45,-28,2
12,6,9,2
-15,-42,93,2
-63,-68,127,2
-73,-43,127,2
73,-128,-94,2
-64,-128,-3,2
-107,-128,32,2
-18,-103,26,2
12,-85,12,2
-1,-96,88,2
-37,-107,109,2
-36,-90,26,2
-58,-100,22,2
-4,-25,52,2
-17,4,6,2
5,16,-23,2
11,28,-35,2
10,27,-22,2
42,38,-32,2
53,59,-86,2
21,-44,50,2
-40,-66,127,2
-85,-39,127,2
-17,-23,103,2
-26,-128,-68,2
-104,-128,34,2
-92,-102,60,2
19,-77,25,2
17,-69,35,2
-40,-91,91,2
-49,-93,87,2
-47,-88,100,2
-20,-52,127,2
-27,3,12,2
-4,15,-22,2
24,29,-17,2
14,0,-5,2
1,-10,16,2
36,-2,-52,2
30,-4,-42,2
36,-12,6,2
12,-51,110,2
-42,-41,127,2
-18,-36,105,2
-36,-128,-85,2
-85,-117,5,2
-61,-89,35,2
1,-89,40,2
30,-97,79,2
-73,-117,83,2
-39,-96,73,2
-56,-52,11,2
-23,-41,106,2
3,20,-4,2
-11,24,-46,2
28,37,-43,2
7,41,-11,2
15,22,14,2
48,41,-28,2
18,21,-5,2
-58,-54,127,2
-64,-45,127,2
78,-20,-52,2
17,-128,-110,2
-77,-128,27,2
-108,-122,86,2
17,-96,28,2
-28,-89,61,2
-57,-105,91,2
-12,-89,86,2
-21,-67,52,2
-28,-21,5,2
-40,-13,-14,2
-29,16,65,2
18,9,24,2
-1,16,-24,2
-25,26,-11,2
-26,23,-15,2
-54,10,-19,2
-51,10,-1,2
-66,4,37,2
-51,5,45,2
-57,5,43,2
-54,5,37,2
-54,3,19,2
-56,0,15,2
-49,-2,23,2
-66,0,6,2
-73,13,68,2
-87,-4,4,2
-75,-6,7,2
-61,-11,18,2
-62,-11,23,2
-66,-9,30,2
-68,-11,27,2
-59,-12,26,2
-56,-12,29,2
-52,-14,32,2
-50,-12,32,0
-52,-14,30,0
-44,-12,37,0
-45,-10,36,0
-54,-8,28,0
-54,-4,28,0
-55,-9,27,0
-55,-8,25,0
-52,0,33,0
-59,-4,21,0
-56,-9,26,0
-61,-6,29,0
-63,-10,28,0
-57,-4,30,0
-49,-5,31,0
-54,-2,25,0
-54,0,28,0
-62,-4,29,0
-58,-9,29,0
-55,-6,34,0
-54,-7,37,0
-51,-8,38,0
-59,-12,30,0
-46,-21,31,0
-50,-15,30,2
-49,-15,31,2
-53,-15,28,2
-54,-13,32,2
-60,-8,28,2
-62,-10,16,2
-72,-7,24,2
-71,-4,16,2
-79,-6,14,2
-73,-5,18,2
-73,-3,20,2
-80,-11,16,2
-75,-13,19,2
-56,-5,31,2
-59,-8,34,2
-54,-3,26,2
-54,-3,66,2
-62,-3,56,2
-41,7,51,2
-39,15,39,2
-27,18,40,2
-22,20,35,2
-14,18,22,2
-13,20,32,2
-4,27,21,2
-1,28,14,2
-1,21,7,2
3,24,21,2
26,28,2,2
26,6,-39,2
22,-35,33,2
-38,-44,127,2
-67,-63,127,2
-34,-30,58,2
50,-62,-77,2
-25,-127,10,2
-85,-106,47,2
-80,-99,35,2
7,-93,67,2
-26,-107,105,2
-41,-98,113,2
-21,-79,96,2
-38,0,93,2
-3,-14,75,2
-10,17,-9,2
7,20,-29,2
19,21,-49,2
-4,12,-24,2
20,18,-27,2
18,6,-30,2
38,2,-12,2
-25,-54,127,2
-65,-66,127,2
23,-42,54,2
64,-89,-104,2
-123,-128,7,2
-104,-128,41,2
23,-87,30,2
5,-88,67,2
-56,-103,106,2
-16,-100,66,2
-13,-80,39,2
-33,-47,-44,2
-54,-35,127,2
21,25,-39,2
0,28,-49,2
29,41,-25,2
30,42,-21,2
51,46,-23,2
0,-15,57,2
-56,-62,127,2
-78,-26,127,2
-6,-58,-3,2
-31,-128,-34,2
-48,-128,10,2
-83,-96,31,2
-49,-83,12,2
23,-89,44,2
-44,-106,80,2
-41,-102,63,2
-36,-81,55,2
-31,-39,127,2
-11,12,10,2
1,14,-17,2
23,28,-28,2
40,38,-50,2
8,23,1,2
49,45,-57,2
14,-13,22,2
-80,-72,127,2
-84,-34,127,2
71,-37,-85,2
-19,-113,-84,2
-111,-124,18,2
-91,-98,59,2
23,-80,35,2
31,-77,58,2
-61,-90,71,2
-17,-81,71,2
-27,-61,43,2
-23,-37,-3,2
-12,5,48,2
-9,5,32,2
-25,8,26,2
11,22,-8,2
8,21,-4,2
2,24,3,2
20,20,-22,2
18,3,7,2
-34,-23,103,2
-87,-52,127,2
13,-119,-88,2
-9,-128,-16,2
-68,-93,73,2
-59,-70,54,2
-7,-53,23,2
-6,-68,29,2
12,-85,64,2
-34,-91,85,2
-25,-91,78,2
-53,-75,-11,2
6,-32,76,2
-59,-9,32,2
2,-8,17,2
13,27,-39,2
13,31,-36,2
37,40,-47,2
19,-3,6,2
1,-36,82,2
-88,-63,127,2
-74,-11,127,2
44,-61,-83,2
-64,-128,-30,2
-55,-107,47,2
-58,-92,77,2
-14,-83,52,2
3,-78,42,2
-23,-76,96,2
-47,-74,107,2
-28,-56,79,2
-42,-16,6,2
-54,-10,3,2
-33,8,7,2
-6,0,23,2
-82,17,-17,2
-65,19,4,2
-28,22,18,2
-17,20,20,2
-25,20,25,2
-28,26,33,2
-24,24,30,2
-28,20,20,0
-25,18,29,0
-36,8,32,0
-44,2,32,0
-47,-1,38,0
-56,-7,29,0
-77,-6,28,0
-54,-7,35,0
-80,-4,32,0
-77,-8,27,0
-79,-7,22,0
-66,-7,19,0
-66,-9,22,0
-64,-6,27,0
-61,-8,27,0
-58,-12,26,0
-57,-13,25,0
-55,-14,29,0
-53,-13,35,0
-54,-14,34,0
-48,-12,34,0
-47,-15,32,0
-72,-12,20,0
-52,-7,33,0
-49,-9,32,0
-57,-8,27,0
-49,-2,31,0
-52,-13,34,0
-57,-9,33,0
-57,-5,34,0
-54,-10,33,0
-55,3,31,0
-56,-2,24,0
-47,-3,36,0
-52,1,39,0
-53,-7,36,0
-55,-7,38,0
-60,-4,35,0
-54,-11,32,0
-54,-9,34,0
-53,-6,38,0
-59,-8,33,0
-52,-4,33,0
-29,-17,42,0
-55,-10,28,0
-49,-10,27,0
-55,-11,27,0
-55,-11,31,0
-54,-10,33,0
-57,-9,29,2
-55,-10,28,2
-57,-11,27,2
-56,-12,29,2
-53,-14,31,2
-57,-17,24,2
-58,-16,31,2
-65,-16,25,2
-70,-14,18,2
-70,-16,23,2
-82,-9,21,2
-78,-24,27,2
-74,-23,30,2
-79,-13,38,2
-85,-7,31,2
-41,4,25,2
-27,16,24,2
-13,22,6,2
7,24,0,2
14,28,-13,2
25,19,-18,2
35,18,-19,2
46,5,-15,2
15,-55,57,2
-61,-81,127,2
-85,-51,127,2
9,-17,-31,2
30,-90,-57,2
-46,-105,19,2
-74,-125,59,2
-32,-93,50,2
-16,-82,52,2
-16,-84,90,2
-51,-77,85,2
-38,-72,63,2
-34,-61,32,2
-51,-50,-10,2
-14,-10,53,2
-51,6,18,2
2,22,-18,2
40,44,-56,2
23,36,-33,2
52,36,-29,2
31,23,-10,2
-54,-50,127,2
-103,-53,127,2
23,-32,14,2
73,-78,-84,2
-82,-128,-17,2
-89,-118,42,2
-26,-90,12,2
30,-88,49,2
-15,-106,65,2
-33,-101,81,2
-20,-84,55,2
-50,-58,26,2
-14,-17,97,2
-30,18,11,2
5,18,-7,2
26,33,-40,2
12,28,-29,2
3,25,2,2
41,39,-60,2
10,-29,41,2
-97,-82,127,2
-95,-47,127,2
74,-52,-86,2
-19,-128,-58,2
-99,-116,27,2
-80,-87,74,2
18,-72,31,2
-12,-73,64,2
-47,-90,96,2
-18,-81,58,2
-22,-66,41,2
-34,-18,66,2
-8,-24,89,2
-23,6,-10,2
