Time (seconds),strength,x,y,z,pitch,roll
Time (seconds),strength,x,y,z,pitch,roll,mx,my,mz
397.06,,-436,-56,-1248,,,18.15,-52.05,-69.75
397.23,,-96,-160,-944,,,15.6,-47.7,-68.4
397.27,,-136,-320,-1084,,,14.85,-47.1,-69.3
397.30,,148,-228,-944,,,13.5,-49.2,-69.45
397.34,,-156,-300,-1048,,,13.5,-50.4,-71.55
397.38,,164,-380,-1112,,,13.35,-51.15,-71.7
397.41,,284,-336,-1024,,,12.75,-52.5,-72.45
397.49,,-104,-72,-988,,,13.05,-53.85,-73.05
397.52,,116,-248,-964,,,11.4,-53.7,-73.5
397.56,,92,-172,-960,,,13.2,-54,-73.2
397.59,,12,-112,-1004,,,12.15,-54.15,-72.9
397.63,,20,-108,-1032,,,12.6,-54,-72.9
397.67,,80,-192,-988,,,13.05,-53.1,-72.6
397.74,,24,-220,-1120,,,14.1,-53.7,-73.65
397.78,,92,-224,-1036,,,13.35,-53.7,-72.6
397.81,,4,-80,-1032,,,13.5,-53.4,-72.75
397.85,,-92,-168,-1056,,,15.3,-53.1,-72.75
397.88,,16,-172,-1040,,,14.1,-54.15,-73.05
397.92,,44,-104,-1100,,,14.4,-54.3,-73.05
397.97,,-48,-116,-1056,,,15,-54.3,-73.2
398.02,,-8,-120,-1060,,,14.7,-55.05,-72.9
398.06,,52,-80,-1108,,,15.45,-54,-73.35
398.09,,-28,-72,-1036,,,15.3,-54.3,-73.35
398.13,,-4,-156,-1088,,,14.7,-54.15,-73.2
398.17,,16,-144,-1072,,,14.7,-53.85,-72.75
398.20,,12,-116,-1064,,,14.7,-53.85,-73.05
398.27,,-32,-96,-984,,,16.2,-51.9,-72
398.31,,-72,-208,-1020,,,15.3,-51.6,-71.55
398.35,,0,-160,-1040,,,15.75,-50.55,-71.4
398.38,,-40,-188,-1024,,,17.1,-51.45,-70.8
398.42,,-100,-172,-1024,,,16.5,-50.4,-70.5
398.46,,-120,-204,-1020,,,16.8,-52.05,-71.25
398.53,,-112,-56,-1116,,,15.15,-51.6,-72.6
398.56,,-56,-72,-1104,,,15.9,-54,-72.75
398.60,,-120,-120,-1116,,,15.45,-54.3,-72.6
398.64,,-116,-176,-1112,,,15.45,-53.1,-73.2
398.67,,-60,-140,-1136,,,16.65,-52.2,-71.4
398.71,,-176,-144,-1052,,,18.6,-49.5,-70.2
398.78,,-300,-168,-832,,,23.1,-45.45,-67.65
398.82,,-484,-276,-640,,,26.7,-43.35,-66.3
398.85,,-540,-256,-704,,,30.75,-40.95,-66.45
398.89,,-268,-136,-732,,,33.75,-41.55,-67.2
398.93,,-416,-324,-720,,,36,-40.65,-67.2
398.96,,-240,-324,-912,,,38.7,-42.45,-68.55
399.04,,-360,-236,-832,,,40.65,-46.5,-72.3
399.07,,-568,-132,-908,,,39.75,-47.25,-72.45
399.11,,-564,272,-776,,,40.65,-47.85,-72
399.14,,-476,-120,-648,,,39.45,-46.35,-70.8
399.18,,-548,-408,-792,,,38.85,-44.4,-70.65
399.25,,-740,-144,-704,,,36.15,-43.2,-68.1
399.29,,-412,-236,-856,,,35.1,-43.2,-67.8
399.32,,-432,-172,-856,,,33.9,-43.2,-67.5
399.36,,-268,-140,-980,,,31.8,-42.9,-66.75
399.40,,-208,-336,-948,,,29.25,-42.3,-66.6
399.43,,-284,-244,-1012,,,27.15,-41.4,-66.45
399.50,,-80,-312,-1100,,,24.75,-42,-66.15
399.54,,-140,-352,-1064,,,24.15,-42.15,-66.6
399.58,,-232,-344,-980,,,23.1,-44.85,-67.35
399.62,,-364,-172,-1128,,,23.25,-44.4,-67.2
399.65,,-576,-188,-1104,,,22.65,-45.3,-67.95
399.69,,-656,-204,-996,,,22.35,-46.95,-69
399.76,,-720,-40,-1192,,,20.55,-47.7,-68.85
399.80,,-348,-60,-192,,,20.4,-42.3,-67.35
399.83,,-204,-44,-1148,,,19.05,-43.8,-67.5
399.87,,64,-424,-904,,,18.6,-42.3,-67.05
399.90,,28,-316,-948,,,18.15,-43.05,-68.1
399.94,,84,-284,-948,,,17.55,-42.6,-68.25
400.01,,196,-276,-1016,,,16.8,-42.9,-68.4
400.05,,-8,-308,-1004,,,16.5,-42,-69.3
400.08,,-56,-312,-984,,,16.2,-42.3,-68.85
400.12,,108,-252,-1000,,,15.45,-41.85,-69.15
400.16,,60,-208,-980,,,15.15,-42.3,-69.45
400.19,,36,-316,-944,,,15.6,-42.3,-69
400.23,,84,-272,-1000,,,15.45,-41.85,-68.55
400.30,,44,-280,-1000,,,15.15,-42,-68.7
400.34,,32,-256,-1040,,,16.2,-42.9,-67.5
400.38,,-12,-212,-1000,,,16.65,-42.45,-68.1
400.41,,8,-292,-1028,,,16.35,-42,-67.8
400.45,,-36,-264,-968,,,17.55,-42.45,-67.95
400.48,,-24,-256,-1004,,,17.55,-42.3,-67.35
400.56,,-44,-224,-1032,,,17.4,-43.2,-67.65
400.59,,-48,-216,-1040,,,18,-43.65,-67.05
400.63,,-60,-212,-1056,,,18.3,-43.5,-67.35
400.67,,-76,-200,-1032,,,19.2,-44.1,-67.5
400.70,,-100,-180,-1056,,,19.8,-43.95,-67.35
400.74,,-88,-176,-1060,,,19.05,-44.7,-67.8
400.81,,-128,-192,-1060,,,20.25,-44.4,-67.5
400.85,,-136,-176,-1016,,,21,-44.85,-67.95
400.88,,-148,-196,-1028,,,21.6,-45,-67.35
400.92,,-164,-160,-1028,,,21.15,-46.5,-66.9
400.96,,-188,-136,-1056,,,22.2,-47.1,-67.65
401.03,,-232,-136,-1044,,,22.35,-47.1,-67.5
401.06,,-204,-88,-1044,,,24.15,-48,-68.1
401.10,,-220,-128,-1032,,,24.15,-48,-68.55
401.14,,-228,-124,-1048,,,25.05,-50.1,-68.85
401.17,,-272,-56,-1028,,,25.65,-51.15,-68.4
401.21,,-268,-4,-1036,,,25.8,-51.9,-69.45
401.40,,-340,76,-992,,,28.5,-56.85,-72.15
401.43,,-388,100,-1004,,,29.7,-58.8,-73.2
401.47,,-396,168,-976,,,29.85,-59.1,-74.1
401.50,,-360,168,-984,,,31.35,-61.35,-75.6
401.54,,-396,200,-1004,,,30.9,-62.7,-76.65
401.58,,-376,260,-980,,,31.5,-64.95,-77.55
401.65,,-352,272,-936,,,32.1,-65.55,-78.75
401.69,,-340,296,-920,,,32.85,-67.2,-78.9
401.72,,-320,300,-924,,,33.3,-66.9,-80.1
401.76,,-284,260,-872,,,33,-67.8,-79.65
401.80,,-352,276,-736,,,34.5,-68.1,-80.55
401.83,,-336,356,-820,,,34.95,-68.4,-82.2
401.87,,-384,340,-768,,,36.15,-68.85,-81.15
401.94,,-428,264,-712,,,37.65,-70.2,-82.35
401.98,,-504,296,-676,,,39.75,-70.5,-84
402.01,,-600,276,-636,,,41.4,-70.95,-85.5
402.05,,-604,280,-652,,,42.75,-71.1,-85.95
402.08,,-628,240,-516,,,44.25,-70.95,-87.45
402.12,,-740,232,-516,,,47.85,-71.1,-89.7
402.19,,-860,148,-320,,,51,-70.05,-92.4
402.23,,-888,132,-304,,,53.1,-68.7,-95.4
402.27,,-988,92,-244,,,56.55,-67.35,-97.05
402.30,,-1008,44,-140,,,57.6,-66.3,-99.45
402.34,,-1040,-132,-76,,,60.15,-64.35,-102.75
402.38,,-1168,-188,148,,,61.2,-61.95,-104.85
402.45,,-1144,-196,156,,,61.65,-56.4,-108
402.48,,-1132,-196,256,,,63.15,-54.15,-108.45
402.52,,-1040,-316,204,,,63.3,-50.4,-109.65
402.56,,-976,-364,224,,,61.35,-46.05,-109.5
402.59,,-952,-388,240,,,61.5,-43.05,-109.05
402.66,,-808,-524,200,,,60,-38.4,-107.55
402.70,,-860,-492,340,,,60.15,-37.2,-106.5
402.74,,-788,-528,320,,,59.4,-34.05,-106.5
402.77,,-708,-640,228,,,57.9,-31.95,-105.45
402.81,,-744,-692,288,,,57.45,-29.7,-104.25
402.84,,-660,-760,208,,,55.8,-28.65,-103.95
402.92,,-608,-844,232,,,55.35,-25.05,-101.1
402.96,,-624,-924,176,,,54.3,-22.95,-98.7
402.99,,-516,-872,144,,,53.25,-21.75,-96.3
403.03,,-568,-948,76,,,53.4,-21.15,-96.6
403.06,,-612,-884,104,,,53.25,-19.8,-94.95
403.10,,-576,-948,88,,,51.15,-17.85,-92.55
403.17,,-568,-968,-4,,,50.55,-18.3,-88.95
403.21,,-588,-920,-40,,,49.8,-17.4,-86.85
403.24,,-560,-836,-124,,,49.35,-16.35,-83.85
403.28,,-592,-864,-64,,,48.75,-16.65,-83.4
403.32,,-532,-884,-184,,,48.15,-16.05,-81.15
403.35,,-596,-832,-252,,,47.4,-17.1,-78.9
403.42,,-496,-804,-340,,,47.1,-19.05,-75.75
403.46,,-576,-840,-304,,,47.55,-19.5,-73.8
403.50,,-548,-840,-396,,,45.9,-21,-72.45
403.53,,-624,-688,-496,,,45.9,-21.6,-71.4
403.57,,-520,-764,-476,,,44.85,-23.25,-70.35
403.61,,-708,-520,-652,,,46.65,-25.65,-71.25
403.68,,-416,-532,-828,,,46.5,-30.6,-70.35
403.72,,-120,-504,-636,,,46.05,-31.8,-70.65
403.75,,-76,-420,-884,,,45.6,-34.8,-69.75
403.79,,-180,-388,-816,,,44.85,-36.6,-70.35
403.82,,-44,-520,-936,,,44.25,-37.35,-69.6
403.86,,-180,-332,-888,,,43.35,-37.8,-69.15
403.93,,-132,-396,-912,,,44.55,-41.7,-70.65
403.97,,-128,-224,-912,,,42.75,-42.9,-70.8
404.00,,-164,-432,-928,,,43.2,-43.95,-71.55
404.04,,-156,-256,-972,,,41.4,-45,-72.15
404.08,,-80,-252,-1028,,,43.2,-46.2,-72
404.11,,-16,-208,-944,,,42.45,-47.85,-73.5
404.19,,-140,-196,-1004,,,42.75,-49.2,-73.8
404.22,,-76,-148,-1016,,,42.6,-51.15,-75
404.26,,-100,-196,-1016,,,42.15,-51,-74.1
404.30,,-196,-128,-1000,,,42.9,-51.9,-75.75
404.33,,-184,-120,-1048,,,42.45,-53.1,-75.45
404.37,,-112,-124,-1024,,,42.9,-53.4,-75.15
404.44,,-104,-120,-1064,,,42.45,-52.8,-74.85
404.48,,-116,-124,-1072,,,42.6,-53.1,-75.6
404.51,,-164,-60,-1060,,,42,-52.5,-75.3
404.55,,-104,-28,-1084,,,41.85,-53.55,-75.75
404.58,,-68,-64,-1152,,,42.75,-52.95,-75
404.62,,-136,-84,-1016,,,42.45,-51,-75
404.69,,-156,-180,-1076,,,42.9,-50.85,-74.55
404.73,,-140,-164,-1016,,,43.2,-49.5,-73.95
404.76,,-176,-232,-988,,,43.65,-50.1,-73.95
404.80,,-216,-180,-992,,,43.65,-50.1,-74.85
404.84,,-164,-100,-1060,,,42.9,-49.8,-75.45
404.88,,-232,-144,-1048,,,43.5,-50.1,-74.4
404.95,,-196,-128,-1068,,,42.45,-50.1,-73.35
404.98,,-208,-156,-1064,,,42.6,-49.2,-73.65
405.02,,-216,-184,-1064,,,41.7,-49.65,-74.25
405.06,,-244,-136,-1100,,,42,-50.7,-74.4
405.09,,-264,-88,-1028,,,43.05,-49.8,-73.95
405.13,,-204,-84,-1056,,,44.1,-49.65,-73.95
405.20,,-380,-200,-1000,,,45.6,-48.6,-75.15
405.24,,-316,-48,-1196,,,46.95,-48.3,-76.5
405.27,,-368,116,-548,,,49.5,-47.1,-79.2
405.31,,-532,-272,-728,,,51.9,-47.55,-82.05
405.34,,-496,-92,-692,,,52.65,-48.3,-85.5
405.38,,-300,-156,-800,,,55.5,-48.75,-88.05
405.56,,-728,88,-704,,,58.8,-51,-93.6
405.60,,-644,-172,-668,,,58.8,-50.85,-94.2
405.63,,-628,-72,-636,,,57.75,-49.8,-92.7
405.67,,-736,-300,-740,,,57.3,-49.65,-91.05
405.70,,-792,-244,-608,,,57,-48.75,-89.85
405.74,,-532,-292,-752,,,55.35,-48,-87.3
405.81,,-340,-80,-872,,,52.35,-46.95,-81.9
405.85,,-352,-296,-932,,,50.55,-46.65,-78.75
405.88,,-224,-316,-972,,,49.2,-46.35,-77.55
405.92,,-336,-260,-984,,,49.35,-44.85,-75.9
405.96,,-260,-396,-1060,,,47.7,-46.2,-75.15
405.99,,-256,-376,-1092,,,45.45,-46.35,-75.15
406.06,,-760,52,-1140,,,45.3,-46.95,-73.8
406.10,,-804,-200,-1012,,,44.85,-47.4,-74.1
406.14,,-796,-104,-864,,,44.1,-48,-72.6
406.17,,-748,-236,-592,,,43.8,-46.95,-72
406.21,,-272,-132,-524,,,42.75,-46.35,-71.4
406.25,,76,-188,-1124,,,42.75,-46.2,-71.4
406.32,,28,-68,-1016,,,40.95,-49.05,-71.55
406.36,,8,4,-1132,,,41.55,-50.7,-72.45
406.39,,8,-52,-1012,,,40.65,-51.6,-71.85
406.43,,164,-72,-1048,,,40.2,-52.05,-72.3
406.46,,-32,-28,-996,,,41.1,-52.5,-72.9
406.50,,-60,12,-1060,,,40.8,-53.4,-72.6
406.57,,44,-52,-1008,,,40.35,-53.1,-72.75
406.61,,80,-20,-1004,,,41.1,-53.55,-73.8
406.64,,48,8,-1048,,,41.25,-52.2,-73.5
406.68,,-28,-8,-1044,,,40.65,-53.1,-73.05
406.72,,-48,8,-1092,,,42.3,-52.95,-72.6
406.75,,0,36,-1080,,,42,-51.9,-73.05
406.82,,-64,-44,-1112,,,42.6,-51,-73.8
406.86,,-8,-8,-1104,,,43.05,-50.55,-73.05
406.90,,-56,-24,-1100,,,43.8,-51.15,-73.05
406.94,,-36,-8,-1112,,,42.9,-51.9,-72.45
406.97,,-28,0,-1144,,,43.65,-51.45,-73.65
407.01,,52,-104,-1148,,,43.5,-50.4,-74.1
407.08,,-112,-24,-1024,,,44.7,-49.05,-72.45
407.12,,-52,-80,-1020,,,45,-47.85,-73.35
407.15,,-124,-68,-1056,,,45.75,-47.25,-73.5
407.19,,-188,-140,-1040,,,46.05,-46.5,-73.35
407.22,,-132,-108,-1044,,,46.05,-46.65,-72.9
407.26,,-144,-80,-1036,,,45.45,-46.65,-72.9
407.33,,-220,-180,-1100,,,45.3,-46.35,-72
407.37,,-220,-144,-1108,,,44.25,-46.2,-72.45
407.40,,-168,-32,-1096,,,44.25,-45.9,-72.6
407.44,,-188,-244,-1132,,,44.7,-45.6,-72.45
407.48,,-276,0,-1064,,,45.6,-45.3,-72.6
407.52,,-232,-304,-1096,,,47.85,-43.65,-74.1
407.59,,-356,-40,-964,,,51.9,-42.75,-78.45
407.62,,-612,-56,-572,,,53.7,-43.5,-80.55
407.66,,-408,-92,-616,,,56.25,-44.7,-85.2
407.70,,-328,-156,-664,,,57.3,-44.25,-88.5
407.73,,-192,-296,-940,,,59.25,-46.05,-91.2
407.77,,-292,-204,-828,,,59.1,-47.4,-94.5
407.84,,-480,-124,-772,,,60.9,-50.7,-98.1
407.88,,-512,40,-1136,,,60,-50.85,-98.55
407.91,,-552,28,-708,,,60.15,-50.55,-99
407.95,,-668,-100,-748,,,60.45,-50.1,-97.8
407.98,,-804,-140,-660,,,59.25,-49.95,-96.3
408.02,,-728,-108,-780,,,59.1,-49.2,-93.3
408.09,,-236,-52,-1056,,,55.65,-48.75,-86.55
408.13,,-396,36,-924,,,55.95,-49.5,-85.65
408.17,,-244,-212,-1104,,,53.7,-48.75,-84.3
408.20,,-232,-240,-1048,,,53.1,-48.45,-81.9
408.24,,-128,-108,-1060,,,52.2,-48.3,-81
408.28,,-196,-68,-1132,,,49.8,-47.7,-79.65
408.35,,-448,-76,-1332,,,49.2,-48,-77.4
408.38,,-668,72,-1212,,,48.15,-48.75,-78
408.42,,-740,-228,-1036,,,47.55,-48.9,-77.4
408.46,,-820,-84,-1032,,,48.15,-49.05,-77.1
408.49,,-636,-180,-600,,,46.95,-47.7,-76.05
408.53,,-440,44,-980,,,47.25,-46.35,-76.05
408.60,,252,-188,-1136,,,45.15,-47.7,-74.85
408.64,,-4,-212,-960,,,45.15,-47.85,-73.95
408.67,,-140,116,-1144,,,45.3,-48.15,-74.85
408.71,,196,-32,-1028,,,44.1,-49.65,-74.55
408.74,,80,-32,-976,,,45,-49.8,-74.4
408.78,,28,-140,-1024,,,44.25,-49.95,-74.4
408.86,,-12,-96,-972,,,43.95,-50.4,-74.55
408.89,,104,-88,-1024,,,43.65,-50.55,-75.3
408.93,,88,-68,-1028,,,44.55,-50.25,-75.45
408.97,,44,-92,-1000,,,44.4,-50.25,-75.75
409.00,,-64,-124,-1028,,,43.8,-49.8,-75.15
409.04,,40,-24,-1052,,,44.85,-49.8,-75.6
409.11,,-36,-108,-1068,,,43.95,-50.25,-75.75
409.14,,-8,-56,-1116,,,45,-50.55,-75.15
409.18,,0,-28,-1108,,,43.95,-51,-75
409.22,,-12,-120,-1080,,,44.85,-51.3,-75.75
409.25,,-4,-108,-1064,,,43.95,-50.7,-75
409.29,,4,-16,-1104,,,44.55,-52.05,-76.35
409.32,,-8,-68,-1072,,,44.4,-52.05,-76.8
409.40,,-16,-104,-1080,,,44.7,-50.7,-77.55
409.43,,-76,-96,-1032,,,45.3,-50.7,-76.95
409.47,,-96,-36,-1012,,,46.2,-49.35,-76.5
409.51,,-36,-104,-1080,,,46.2,-50.25,-77.1
409.54,,-136,-92,-1028,,,45.3,-50.4,-76.95
409.58,,-200,-96,-1028,,,45.45,-50.85,-76.8
409.77,,-224,-4,-1068,,,45.15,-51.15,-76.95
409.80,,-252,-116,-1204,,,46.2,-49.65,-77.7
409.84,,-316,-272,-880,,,49.2,-47.4,-78.9
409.88,,-356,-252,-972,,,51.45,-48.45,-82.35
409.91,,-264,-20,-740,,,52.05,-47.55,-83.55
409.98,,-224,36,-568,,,55.5,-51.15,-90.75
410.02,,-320,-288,-736,,,57.3,-52.35,-94.65
410.06,,-392,-188,-1016,,,58.35,-52.95,-97.95
410.09,,-444,-276,-1120,,,59.25,-53.55,-99.45
410.13,,-92,-124,-944,,,58.95,-54.45,-102.3
410.17,,-424,-56,-1160,,,58.5,-54,-102.45
410.24,,-644,-152,-660,,,58.65,-53.55,-101.25
410.28,,-672,-152,-672,,,58.2,-54.6,-100.2
410.31,,-732,-224,-720,,,57,-53.4,-96.6
410.35,,-760,-348,-904,,,55.95,-51.6,-94.05
410.38,,-448,-100,-884,,,55.05,-51.15,-91.35
410.42,,16,-120,-908,,,52.8,-51.6,-87.6
410.49,,-84,-120,-888,,,51.9,-51.3,-85.05
410.53,,-148,-212,-1056,,,51,-50.85,-83.55
410.56,,-140,-212,-1072,,,49.65,-51,-81.3
410.60,,-120,-376,-1108,,,48,-49.65,-80.85
410.64,,-368,-212,-1316,,,45.75,-50.25,-79.35
410.67,,-664,200,-1160,,,46.05,-50.55,-78.45
410.74,,-772,-132,-984,,,45.3,-50.85,-78.15
410.78,,-796,-172,-628,,,44.85,-49.8,-78.6
410.82,,-264,-124,-904,,,46.5,-48.6,-78
410.86,,84,-60,-1208,,,45.45,-49.5,-78.45
410.89,,100,-240,-1000,,,44.7,-49.8,-78.9
410.93,,104,-328,-996,,,44.85,-49.95,-78.45
411.00,,132,-92,-1032,,,43.8,-51.45,-78
411.04,,28,-156,-956,,,43.95,-50.85,-77.55
411.07,,-88,-196,-988,,,42,-50.7,-77.25
411.11,,-4,-24,-980,,,43.35,-51.6,-77.7
411.14,,40,-128,-1016,,,42.45,-52.95,-77.7
411.18,,76,-124,-996,,,42.75,-51.9,-78.45
411.25,,12,-100,-1012,,,42.9,-51.45,-77.85
411.29,,16,-124,-1020,,,42.75,-51.6,-78.45
411.32,,-8,-148,-1088,,,43.2,-51.75,-78
411.36,,20,-64,-1048,,,43.5,-51.75,-78.45
411.40,,0,-100,-1076,,,43.2,-52.65,-78.3
411.43,,12,-132,-1096,,,43.5,-51.6,-78.45
411.51,,-12,-84,-1072,,,42.45,-51.6,-78.75
411.54,,-44,-112,-1108,,,43.8,-51.6,-78.75
411.58,,-12,-152,-1104,,,43.35,-51.9,-78.9
411.62,,8,-112,-1128,,,43.5,-51.9,-78.75
411.65,,0,-48,-1096,,,43.35,-51.9,-78.6
411.69,,20,-100,-1144,,,43.35,-51.9,-78.45
411.76,,-16,-152,-1064,,,45.15,-49.95,-78.45
411.80,,-144,-64,-888,,,45.15,-49.2,-78.45
411.83,,-48,-184,-1032,,,43.95,-48.9,-77.85
411.87,,-80,-204,-1044,,,45,-48.9,-78.75
411.90,,-128,-76,-992,,,44.85,-50.25,-78.9
411.94,,-140,-112,-1064,,,44.85,-49.8,-78.3
412.01,,-180,-24,-1116,,,43.65,-50.7,-77.55
412.05,,-144,-84,-1120,,,44.25,-50.7,-76.95
412.09,,-100,-184,-1152,,,42.3,-50.85,-78.45
412.12,,-136,-12,-1052,,,43.8,-49.5,-78.15
412.16,,-208,-248,-1108,,,45,-49.5,-78.75
412.20,,-296,-276,-936,,,47.55,-47.1,-80.4
412.27,,-480,-128,-684,,,50.55,-48.9,-85.95
412.30,,-320,-336,-724,,,53.7,-49.05,-88.65
412.34,,-420,-32,-660,,,55.5,-50.55,-93.6
412.38,,-308,-296,-712,,,55.05,-51.15,-94.5
412.41,,-136,-472,-1104,,,55.95,-51.15,-97.05
412.45,,-156,-176,-880,,,56.4,-53.4,-100.35
412.52,,-456,-152,-1116,,,57.45,-55.5,-102
412.56,,-492,28,-916,,,57.15,-54.6,-102.45
412.59,,-468,8,-860,,,57.45,-54,-102.3
412.63,,-632,-300,-700,,,57.6,-54.15,-101.7
412.66,,-804,-180,-484,,,57,-53.1,-100.8
412.70,,-776,-244,-820,,,55.8,-52.5,-96.9
412.78,,-364,-116,-900,,,53.4,-50.55,-91.05
412.81,,-312,-184,-932,,,52.2,-49.8,-88.65
412.85,,-172,-248,-1088,,,51.45,-49.65,-87
412.88,,-288,-300,-1040,,,50.7,-48.9,-85.35
412.92,,-128,-120,-1076,,,49.05,-48.15,-84
412.96,,-140,-392,-1100,,,48.15,-48.6,-83.4
413.03,,-392,-76,-1320,,,46.5,-49.2,-82.2
413.06,,-652,-108,-1240,,,45.9,-50.55,-82.05
413.10,,-756,-64,-928,,,46.2,-49.95,-82.5
413.14,,-700,-92,-1192,,,45.45,-49.05,-81.6
413.17,,-796,16,-456,,,45.3,-46.8,-81.15
413.21,,-500,-148,-924,,,45.3,-47.55,-80.7
413.28,,24,-100,-1076,,,44.25,-49.05,-79.8
413.32,,24,-136,-1052,,,43.8,-48.9,-78.75
413.35,,4,-304,-1128,,,43.35,-48.45,-79.05
413.39,,8,-124,-1084,,,43.35,-48,-79.2
413.43,,-64,-56,-972,,,42.6,-49.35,-78.9
413.46,,8,-104,-984,,,42.45,-50.55,-80.25
413.54,,-20,-76,-976,,,42,-50.1,-79.65
413.57,,60,-20,-1036,,,42.15,-50.55,-79.95
413.61,,12,-88,-1004,,,41.85,-51.45,-79.5
413.64,,-4,-104,-1036,,,41.85,-51.9,-80.25
413.68,,-40,-44,-996,,,41.85,-52.2,-80.7
413.72,,-12,-60,-1048,,,42.15,-52.35,-81
413.89,,-76,-52,-1068,,,42.15,-50.1,-80.4
413.93,,16,-84,-1084,,,42.3,-51.45,-80.25
413.96,,0,-76,-1052,,,42,-51.3,-79.65
414.00,,-48,-76,-1056,,,42.45,-52.2,-80.25
414.04,,4,-92,-1096,,,41.4,-51,-79.5
414.07,,-16,-76,-1088,,,41.85,-51.3,-80.1
414.11,,32,-108,-1056,,,42.15,-50.7,-78.9
414.18,,-8,-104,-1072,,,42,-49.8,-79.35
414.22,,-56,-116,-1032,,,42.75,-49.65,-78.9
414.26,,-56,-120,-1044,,,42.6,-48.6,-78.75
414.29,,-76,-128,-1040,,,43.5,-48.9,-79.35
414.33,,-104,-168,-1032,,,43.8,-48.3,-78
414.36,,-124,-172,-1036,,,42.9,-48.6,-78.45
414.44,,-176,-124,-1088,,,41.4,-50.25,-78.45
414.47,,-180,-108,-1064,,,41.7,-49.35,-78.3
414.51,,-92,-88,-1128,,,40.05,-49.65,-77.85
414.54,,-140,-80,-1084,,,40.8,-50.4,-77.4
414.58,,-128,-76,-1124,,,41.7,-49.8,-78.6
414.62,,-256,-136,-1064,,,42.45,-48.15,-79.2
414.69,,-428,-92,-796,,,47.7,-46.65,-83.1
414.72,,-360,-200,-680,,,50.55,-47.85,-86.85
414.76,,-420,-196,-780,,,51.9,-48.3,-89.55
414.80,,-336,-116,-848,,,52.8,-48.9,-92.55
414.84,,-216,-164,-908,,,54.45,-50.25,-94.8
414.91,,-356,-200,-972,,,57.3,-51.9,-97.5
414.94,,-248,-136,-948,,,57,-53.1,-99.6
414.98,,-684,-8,-668,,,57.6,-54,-101.1
415.02,,-700,32,-712,,,55.95,-53.1,-100.65
415.05,,-604,16,-796,,,56.7,-53.4,-100.35
415.09,,-680,-212,-704,,,57,-52.65,-98.7
415.12,,-692,-264,-772,,,55.95,-52.5,-96.75
415.20,,-344,-140,-864,,,53.55,-51.45,-90.3
415.23,,-476,-40,-936,,,51,-50.25,-88.35
415.27,,-168,-200,-1052,,,50.7,-50.25,-86.55
415.30,,-164,-232,-992,,,50.85,-50.85,-85.5
415.34,,-296,-272,-1080,,,49.35,-50.1,-83.7
415.41,,-184,-336,-1172,,,46.95,-50.1,-82.35
415.45,,-348,-224,-1280,,,46.65,-50.7,-81.15
415.49,,-684,220,-1084,,,45.9,-51.3,-81.15
415.52,,-696,16,-1116,,,44.7,-52.2,-80.4
415.56,,-668,-152,-960,,,45.45,-53.4,-80.85
415.60,,-728,-8,-1232,,,44.7,-52.95,-79.8
415.67,,-396,-76,-1208,,,45,-51.3,-79.8
415.70,,-16,-108,-1160,,,45.3,-51.9,-80.25
415.74,,144,-216,-1016,,,44.1,-53.1,-79.95
415.78,,-60,-56,-1052,,,43.5,-53.7,-79.95
415.81,,-8,-172,-1068,,,44.4,-54.6,-80.85
415.85,,32,-164,-1164,,,43.8,-55.35,-79.95
415.92,,-60,48,-1040,,,42.6,-56.55,-80.1
415.96,,-16,-84,-984,,,42.75,-56.55,-79.8
415.99,,148,12,-1020,,,42.6,-57.15,-80.1
416.03,,60,8,-1016,,,43.65,-58.2,-80.25
416.07,,-32,-48,-1040,,,43.2,-57.15,-80.1
416.10,,4,-60,-1036,,,43.5,-57.3,-79.8
416.14,,-16,12,-1044,,,43.05,-57.15,-79.65
416.21,,4,-28,-1064,,,44.55,-56.85,-80.25
416.25,,0,-36,-1068,,,44.7,-56.7,-79.35
416.28,,-60,-56,-1080,,,44.25,-55.8,-79.8
416.32,,-12,-68,-1080,,,44.55,-55.2,-79.65
416.36,,-48,-16,-1088,,,43.65,-55.2,-78.9
416.39,,-44,-56,-1080,,,44.55,-55.05,-79.35
416.46,,-44,-140,-1064,,,44.1,-54.6,-78
416.50,,0,-100,-1052,,,43.35,-54.45,-77.7
416.54,,16,-76,-1072,,,42.75,-54.45,-78.15
416.57,,4,-116,-1152,,,43.05,-54.3,-78
416.61,,4,-64,-1064,,,43.05,-54.45,-77.7
416.64,,-40,-128,-1056,,,44.1,-53.1,-76.35
416.72,,-76,-232,-1004,,,44.25,-51.6,-77.1
416.76,,-84,-244,-960,,,46.05,-51.15,-76.8
416.79,,-120,-132,-1032,,,45.3,-52.05,-76.05
416.83,,-84,-144,-992,,,45.6,-52.05,-76.95
416.86,,-104,-188,-1068,,,45.15,-53.25,-78
416.90,,-120,-116,-1060,,,43.95,-53.25,-77.85
416.97,,-128,-120,-1096,,,44.1,-54.75,-77.55
417.01,,-172,-64,-1128,,,43.5,-55.05,-77.7
417.04,,-124,-20,-1156,,,44.85,-54.6,-78.3
417.08,,-164,-128,-1148,,,46.05,-55.35,-79.35
417.12,,-292,16,-952,,,47.7,-53.25,-80.4
417.15,,-448,-156,-980,,,49.35,-52.2,-82.05
417.23,,-516,-116,-624,,,54.75,-52.2,-88.95
417.26,,-576,-40,-692,,,55.95,-54.15,-91.2
