Time (seconds),strength,x,y,z,pitch,roll
Time (seconds),strength,x,y,z,pitch,roll,mx,my,mz
426.66,,28,972,-596,,,10.5,-97.8,-121.35
426.70,,76,872,-676,,,10.2,-96.45,-119.25
426.73,,-128,1136,-696,,,10.35,-95.25,-118.5
426.77,,-232,1228,-580,,,10.35,-94.05,-116.55
426.84,,-272,500,-424,,,8.55,-88.8,-108
426.88,,384,496,-680,,,7.95,-84.15,-104.7
426.92,,60,520,-844,,,6.3,-80.55,-101.25
426.95,,68,308,-736,,,6.15,-74.85,-96.45
426.99,,148,268,-920,,,4.5,-70.95,-93.6
427.03,,252,180,-960,,,5.25,-66.45,-90.3
427.06,,140,56,-1000,,,4.05,-64.05,-89.4
427.13,,244,-176,-912,,,4.95,-54.6,-82.8
427.17,,184,-92,-868,,,4.95,-49.35,-79.95
427.21,,144,-480,-608,,,5.25,-43.5,-77.55
427.24,,28,-596,-688,,,7.2,-36.6,-75.45
427.28,,64,-620,-584,,,7.95,-31.2,-74.55
427.31,,72,-548,-340,,,8.4,-29.55,-74.55
427.50,,112,-852,-528,,,11.55,-19.5,-77.55
427.54,,4,-952,-516,,,12.15,-18.75,-77.1
427.57,,128,-988,-484,,,11.7,-18.6,-76.65
427.61,,92,-996,-568,,,12.9,-17.1,-78.45
427.65,,-32,-1080,-408,,,12.45,-17.4,-78.75
427.69,,56,-1052,-504,,,12.45,-15.75,-78.9
427.76,,12,-1288,-404,,,12.15,-16.5,-78.9
427.79,,-32,-1172,-472,,,12,-16.95,-78.75
427.83,,-536,-1148,-392,,,10.5,-17.55,-77.55
427.87,,-356,-852,-468,,,9.75,-19.8,-77.1
427.90,,-360,-972,-332,,,8.55,-24.3,-75
427.94,,72,-652,-468,,,6.3,-28.05,-74.4
428.01,,100,-536,-740,,,4.35,-34.95,-76.5
428.05,,148,-472,-724,,,4.2,-37.5,-77.7
428.08,,188,-444,-772,,,2.1,-41.85,-78
428.12,,192,-312,-816,,,1.95,-46.8,-79.65
428.15,,248,-188,-976,,,1.95,-51,-81.3
428.19,,132,-56,-820,,,2.4,-56.4,-82.5
428.26,,60,384,-836,,,4.35,-65.1,-87.6
428.30,,144,444,-996,,,3.75,-71.7,-90.9
428.34,,72,512,-584,,,4.8,-77.7,-95.85
428.37,,36,812,-792,,,5.55,-81.9,-99.9
428.41,,100,720,-800,,,6.45,-86.7,-105
428.45,,8,496,-656,,,7.35,-91.65,-109.8
428.48,,-8,964,-416,,,7.35,-95.1,-114.15
428.55,,152,720,-672,,,7.8,-97.5,-116.85
428.59,,108,868,-660,,,8.1,-97.8,-118.05
428.63,,172,868,-680,,,8.25,-97.95,-119.55
428.66,,104,844,-628,,,8.25,-99.45,-119.4
428.70,,100,864,-616,,,8.7,-98.7,-119.55
428.73,,88,1048,-712,,,8.85,-99.6,-119.25
428.81,,24,976,-672,,,9,-99.15,-118.35
428.84,,44,828,-764,,,9,-97.35,-115.8
428.88,,100,1028,-1016,,,7.65,-95.7,-114.75
428.92,,-272,1340,-628,,,8.7,-94.8,-112.65
428.95,,-220,632,-848,,,7.8,-89.55,-105.75
428.99,,-392,336,-748,,,6.45,-85.95,-103.05
429.06,,260,512,-916,,,3.15,-78.6,-95.85
429.10,,88,176,-812,,,2.55,-76.05,-93.75
429.13,,204,80,-896,,,1.95,-71.1,-91.5
429.17,,248,140,-988,,,1.65,-67.5,-88.5
429.21,,200,136,-920,,,1.35,-64.05,-86.25
429.24,,112,-72,-976,,,0.9,-58.95,-84
429.29,,96,-292,-928,,,-0.3,-53.25,-80.4
429.34,,276,-256,-836,,,0.45,-45.45,-77.55
429.38,,184,-432,-684,,,1.65,-37.95,-75
429.41,,148,-652,-704,,,3.6,-31.8,-72.6
429.45,,-108,-688,-460,,,3.75,-28.05,-72.3
429.49,,116,-816,-484,,,5.7,-26.7,-71.25
429.52,,136,-800,-424,,,5.4,-23.85,-72.6
429.60,,208,-920,-444,,,7.8,-19.35,-72
429.63,,120,-768,-624,,,7.65,-18.75,-72.9
429.67,,-20,-904,-540,,,7.8,-17.85,-72.6
429.71,,228,-888,-488,,,9,-16.95,-73.05
429.74,,44,-944,-440,,,7.95,-17.25,-72.6
429.78,,120,-904,-516,,,8.85,-16.65,-72.3
429.85,,-56,-1040,-432,,,9.75,-14.25,-73.8
429.89,,172,-1284,-512,,,10.05,-15.45,-73.65
429.92,,212,-1228,-492,,,10.05,-14.55,-73.35
429.96,,-52,-1196,-496,,,9,-14.55,-72.75
429.99,,-300,-1128,-172,,,8.85,-16.5,-72.9
430.03,,-376,-1100,-512,,,8.55,-16.95,-72.9
430.10,,-424,-1232,-120,,,5.25,-24,-72.3
430.14,,500,-368,-612,,,4.8,-29.4,-71.25
430.17,,104,-392,-604,,,3,-34.2,-71.55
430.21,,196,-724,-732,,,3.45,-38.7,-73.65
430.25,,224,-420,-680,,,1.5,-44.4,-74.85
430.29,,276,-364,-836,,,1.5,-49.5,-76.65
430.36,,228,-184,-836,,,2.7,-57.15,-78.75
430.39,,64,-56,-880,,,3.6,-61.65,-82.05
430.43,,-8,396,-916,,,4.95,-68.7,-84.45
430.47,,80,324,-828,,,6,-74.4,-90.45
430.50,,72,472,-944,,,6.9,-80.55,-95.1
430.54,,280,480,-620,,,8.25,-85.8,-101.1
430.57,,84,672,-964,,,9.15,-90.6,-104.55
430.65,,-8,492,-1012,,,10.5,-97.35,-111.45
430.68,,72,780,-528,,,12.9,-100.5,-118.2
430.72,,124,948,-724,,,13.65,-103.05,-121.05
430.75,,192,616,-632,,,13.65,-103.95,-121.8
430.79,,-4,768,-744,,,14.4,-103.2,-122.4
430.83,,8,916,-784,,,15.3,-104.1,-124.35
430.90,,52,840,-716,,,15.75,-105,-124.35
430.94,,-60,992,-692,,,15.45,-104.1,-124.65
430.97,,32,968,-640,,,16.35,-104.85,-124.35
431.01,,-36,992,-628,,,16.35,-104.4,-123.75
431.05,,-48,928,-660,,,16.05,-103.8,-122.55
431.10,,-96,1020,-644,,,15.6,-101.4,-120
431.15,,-184,1120,-744,,,15.75,-99.9,-116.4
431.18,,-384,748,-628,,,14.25,-96.9,-111
431.22,,-240,740,-1012,,,14.25,-93.45,-107.55
431.25,,252,336,-400,,,12.45,-91.35,-105
431.29,,20,424,-828,,,12.6,-88.2,-103.2
431.33,,8,476,-808,,,11.25,-85.8,-99.9
431.40,,264,348,-876,,,9.6,-79.5,-95.4
431.43,,168,372,-984,,,8.7,-76.05,-91.8
431.47,,184,260,-968,,,9.15,-73.35,-89.7
431.51,,180,120,-856,,,8.1,-69,-86.25
431.55,,184,120,-960,,,9.15,-67.8,-84.3
431.58,,232,104,-956,,,7.95,-63.75,-82.5
431.76,,272,-4,-1232,,,8.7,-55.35,-77.4
431.79,,328,-200,-976,,,9.45,-54.75,-76.35
431.83,,204,-164,-1096,,,10.8,-52.8,-75.3
431.87,,236,-164,-1044,,,10.2,-51,-73.95
431.90,,212,-180,-1092,,,10.65,-49.8,-73.65
431.94,,148,-256,-1112,,,10.95,-49.2,-72.9
432.01,,144,-236,-1132,,,10.95,-49.5,-72
432.05,,132,-176,-1096,,,11.85,-49.05,-72.15
432.08,,92,-156,-1060,,,12,-49.65,-72.6
432.12,,116,-160,-1096,,,12.45,-50.7,-72.45
432.15,,-108,-64,-728,,,12.75,-51.15,-71.25
432.19,,-52,-120,-996,,,13.35,-51,-71.55
432.27,,-16,-28,-936,,,14.25,-52.05,-71.85
432.30,,36,-40,-808,,,14.7,-51.75,-71.55
432.34,,-60,-84,-800,,,15.15,-52.2,-71.1
432.37,,68,-84,-960,,,15.3,-51.6,-71.55
432.41,,176,-212,-832,,,15,-51,-70.2
432.45,,4,-76,-924,,,16.2,-51.45,-70.05
432.52,,-12,-116,-984,,,16.8,-51.75,-70.8
432.55,,60,-156,-1028,,,16.95,-51.9,-70.2
432.59,,60,-120,-1040,,,15.9,-51.75,-69.75
432.63,,36,-44,-1144,,,16.95,-53.4,-70.35
432.66,,40,4,-1248,,,16.2,-54,-72.3
432.70,,-44,-32,-1164,,,15.75,-54.45,-72
432.73,,-48,-32,-1188,,,16.35,-55.5,-71.85
432.81,,44,28,-1180,,,14.7,-55.05,-72.75
432.84,,-20,8,-1068,,,14.1,-55.8,-72.45
432.88,,-16,-72,-972,,,13.65,-55.5,-73.8
432.92,,96,-44,-1016,,,11.85,-55.65,-74.4
432.95,,184,12,-1040,,,10.05,-57.6,-76.5
432.99,,240,68,-924,,,7.5,-57.45,-78.3
433.06,,352,168,-836,,,3.6,-58.95,-82.65
433.10,,372,156,-816,,,1.8,-58.95,-84.75
433.13,,416,168,-812,,,-0.75,-59.25,-87.45
433.17,,508,68,-728,,,-1.65,-59.4,-88.95
433.21,,568,68,-608,,,-3,-59.85,-91.8
433.24,,720,44,-560,,,-5.4,-59.85,-95.25
433.31,,800,152,-404,,,-8.1,-59.7,-102.9
433.35,,904,76,-336,,,-9.45,-59.7,-106.65
433.39,,1012,108,-260,,,-9.9,-60,-109.8
433.42,,1028,108,-264,,,-9.3,-60.15,-110.55
433.46,,1036,44,-204,,,-10.65,-60.6,-114.3
433.50,,1032,20,-160,,,-9.9,-59.85,-117.45
433.57,,1072,4,-8,,,-10.8,-60.15,-123.45
433.61,,1024,32,0,,,-9.6,-60.45,-125.25
433.64,,980,52,140,,,-9.6,-60.6,-128.7
433.68,,916,100,212,,,-9.75,-60.75,-130.5
433.71,,888,-8,228,,,-8.25,-60.45,-131.7
433.75,,896,20,304,,,-8.4,-60.45,-134.1
433.79,,904,72,324,,,-7.8,-59.7,-136.5
433.86,,940,88,400,,,-6.6,-59.55,-139.5
433.89,,968,88,404,,,-4.95,-59.4,-141.15
433.93,,920,108,520,,,-4.2,-58.2,-143.55
433.97,,912,80,476,,,-2.85,-58.2,-144
434.00,,936,76,520,,,-2.25,-57.75,-146.25
434.04,,812,108,580,,,-0.9,-57.9,-147.6
434.11,,792,56,692,,,2.1,-55.2,-151.2
434.15,,812,44,640,,,5.25,-56.25,-152.1
434.19,,772,-4,716,,,6.75,-55.95,-153.75
434.22,,656,-4,756,,,8.1,-55.2,-154.65
434.26,,644,-28,844,,,9.6,-54.9,-154.5
434.29,,600,-68,844,,,10.8,-54.15,-155.1
434.37,,636,-32,852,,,15.9,-53.4,-154.65
434.40,,604,-104,1064,,,17.85,-51.9,-155.7
434.44,,564,-8,1036,,,18.6,-50.7,-155.55
434.47,,568,-80,1044,,,20.55,-49.95,-154.8
434.51,,568,-92,1004,,,22.8,-48.9,-154.95
434.55,,512,-72,996,,,22.35,-47.85,-153.3
434.58,,432,-120,1016,,,23.25,-47.85,-153.3
434.65,,352,-196,992,,,26.4,-45.45,-151.35
434.69,,340,-204,1000,,,26.25,-43.95,-151.65
434.73,,240,-256,1012,,,28.35,-42.9,-148.95
434.76,,224,-316,1008,,,28.8,-40.95,-148.05
434.80,,216,-316,988,,,29.1,-40.05,-146.55
434.87,,124,-308,968,,,31.95,-36.3,-143.85
434.91,,140,-372,952,,,31.95,-34.95,-142.5
434.95,,116,-452,928,,,31.8,-34.5,-140.25
434.98,,112,-436,896,,,32.55,-31.35,-138.6
435.02,,100,-420,892,,,33.3,-30,-135.9
435.05,,100,-516,848,,,32.7,-27.6,-133.5
435.11,,76,-536,812,,,33.75,-26.4,-132
435.15,,16,-616,832,,,34.8,-23.25,-126.75
435.19,,-60,-620,728,,,34.05,-20.4,-124.5
435.23,,-128,-740,720,,,34.35,-19.8,-122.1
435.26,,-184,-756,784,,,34.65,-16.65,-118.8
435.30,,-288,-740,668,,,35.55,-15.6,-116.1
435.33,,-252,-824,580,,,35.1,-13.8,-111.75
435.41,,-516,-948,532,,,35.4,-11.4,-105.75
435.44,,-480,-984,412,,,35.85,-9.9,-101.25
435.48,,-564,-992,392,,,35.4,-6.9,-97.35
435.52,,-580,-1092,364,,,36,-6.6,-93.6
435.55,,-508,-972,76,,,34.8,-6.3,-90
435.59,,-764,-860,12,,,35.1,-5.55,-87.3
435.66,,48,-984,528,,,34.5,-4.5,-80.55
435.70,,108,-1164,-56,,,33.75,-4.8,-78.9
435.73,,264,-1072,-36,,,34.35,-6.45,-76.2
435.77,,324,-772,-256,,,34.5,-7.2,-72.9
435.81,,200,-960,-160,,,33.9,-7.65,-71.4
435.84,,172,-972,-336,,,33.9,-8.55,-69.9
436.03,,180,-704,-560,,,33.3,-16.95,-63.75
436.07,,144,-764,-632,,,33.6,-19.35,-63.15
436.10,,108,-692,-672,,,34.5,-21.9,-62.55
436.14,,148,-596,-768,,,34.2,-25.2,-62.4
436.18,,80,-540,-772,,,34.35,-26.55,-62.4
436.21,,84,-556,-840,,,35.1,-28.95,-62.55
436.29,,128,-428,-948,,,34.8,-33.75,-63
436.32,,124,-292,-1008,,,34.35,-36.9,-63.45
436.36,,188,-296,-1004,,,34.8,-37.95,-64.65
436.39,,148,-300,-1068,,,34.8,-40.5,-64.65
436.43,,40,-232,-928,,,33.9,-40.2,-65.4
436.47,,84,-196,-1068,,,34.2,-39.3,-64.35
436.54,,152,-348,-928,,,34.35,-40.65,-65.7
436.57,,96,-284,-964,,,34.95,-41.4,-65.25
436.61,,144,-296,-1024,,,35.25,-41.7,-65.4
436.65,,92,-256,-1012,,,35.1,-41.7,-66.15
436.68,,128,-320,-1040,,,35.85,-42.3,-65.85
436.72,,52,-296,-996,,,35.25,-42.15,-66
436.79,,-56,-344,-1052,,,34.35,-40.95,-66.15
436.83,,-4,-348,-984,,,34.65,-40.05,-65.4
436.87,,52,-248,-1012,,,34.2,-38.25,-64.2
436.90,,-28,-300,-728,,,35.7,-36.9,-63.6
436.94,,-40,-400,-748,,,35.7,-32.85,-63.9
436.97,,-36,-532,-768,,,36.45,-29.7,-64.2
437.05,,-96,-720,-612,,,37.05,-23.7,-64.65
437.08,,-148,-640,-556,,,37.5,-22.05,-65.85
437.12,,-120,-816,-428,,,38.55,-20.4,-66.75
437.15,,20,-1000,-524,,,38.25,-17.55,-68.1
437.19,,-28,-804,-456,,,39.45,-18.15,-68.85
437.23,,-64,-784,-416,,,40.8,-17.85,-70.05
437.30,,64,-804,-480,,,40.05,-16.35,-70.5
437.33,,16,-740,-468,,,40.2,-15.9,-70.95
437.37,,-4,-704,-500,,,40.8,-15.6,-71.55
437.41,,-28,-840,-328,,,39.9,-15.6,-71.7
437.44,,4,-876,-464,,,40.2,-14.55,-71.4
437.48,,120,-916,-568,,,39.15,-13.95,-71.85
437.55,,-20,-944,-376,,,39.45,-13.5,-71.1
437.59,,108,-1140,-376,,,38.85,-13.8,-71.7
437.63,,-60,-1268,-300,,,39.15,-14.25,-71.4
437.66,,-24,-1272,-512,,,39.6,-13.2,-71.25
437.70,,-328,-1124,-400,,,38.1,-15.3,-69.45
437.73,,-428,-968,-340,,,36.3,-15.45,-67.5
437.81,,-268,-800,-216,,,32.85,-19.65,-62.55
437.84,,360,-332,-568,,,32.25,-21.3,-61.5
437.88,,192,-452,-640,,,30.3,-25.5,-61.5
437.91,,68,-544,-732,,,30.15,-29.55,-60.45
437.95,,184,-468,-704,,,28.35,-34.05,-61.65
437.99,,252,-72,-900,,,28.35,-41.25,-63.75
438.06,,56,72,-1020,,,30,-55.35,-69.3
438.10,,92,172,-864,,,29.85,-58.2,-72
438.13,,244,524,-812,,,31.65,-66.9,-76.65
438.17,,8,484,-852,,,33.3,-73.5,-82.95
438.21,,28,500,-812,,,33.75,-78.15,-87.75
438.24,,196,912,-912,,,33.9,-82.8,-92.55
438.28,,164,476,-644,,,36.15,-87.15,-98.85
438.35,,188,1012,-624,,,39.3,-93.6,-108.15
438.39,,24,780,-664,,,39,-94.65,-108.15
438.42,,228,836,-480,,,39.3,-95.4,-110.1
438.46,,128,912,-544,,,39.45,-96.3,-112.2
438.49,,40,980,-620,,,40.8,-96.9,-113.85
438.53,,88,1016,-560,,,40.8,-96.75,-113.7
438.60,,52,1064,-616,,,41.4,-96,-113.7
438.64,,48,988,-568,,,41.4,-95.85,-113.4
438.67,,-4,1072,-744,,,42.6,-94.8,-112.5
438.71,,-136,1216,-692,,,42.15,-93.45,-109.35
438.75,,-124,1092,-648,,,40.8,-89.25,-105.15
438.79,,-324,836,-892,,,40.5,-85.95,-98.4
438.86,,108,304,-416,,,39.15,-79.65,-90.6
438.89,,196,320,-956,,,37.05,-75.15,-85.65
438.93,,68,548,-892,,,36.9,-71.55,-82.35
438.97,,156,176,-960,,,34.95,-68.4,-79.35
439.00,,188,144,-904,,,34.05,-63.75,-75.75
439.04,,168,240,-976,,,32.85,-58.2,-71.85
439.11,,200,-212,-880,,,32.1,-45.15,-65.25
439.15,,200,-196,-864,,,32.55,-38.7,-63.15
439.18,,184,-312,-848,,,34.65,-33.75,-61.65
439.22,,84,-496,-776,,,34.95,-30.6,-62.55
439.25,,148,-652,-660,,,36,-26.7,-63.15
439.29,,32,-768,-604,,,38.1,-23.25,-64.35
439.36,,132,-636,-564,,,40.2,-19.05,-67.5
439.40,,88,-852,-472,,,40.95,-18.9,-68.7
439.44,,240,-788,-620,,,41.55,-17.55,-68.7
439.47,,152,-764,-516,,,42.6,-17.55,-69.6
439.51,,200,-772,-488,,,41.25,-17.55,-69.15
439.55,,100,-812,-532,,,40.95,-16.2,-70.35
439.62,,144,-880,-648,,,41.25,-16.65,-70.8
439.65,,160,-1076,-436,,,42.15,-17.4,-71.4
439.69,,188,-1144,-452,,,41.85,-16.8,-71.4
439.73,,200,-1200,-564,,,42.45,-16.95,-72
439.76,,24,-1220,-524,,,42.15,-16.35,-70.95
439.80,,-92,-1116,-356,,,41.4,-17.7,-70.65
439.87,,-280,-1056,-416,,,38.25,-17.7,-67.35
439.91,,-440,-1116,-292,,,36.9,-19.65,-65.55
439.94,,340,-388,-604,,,35.4,-22.5,-63.3
439.98,,388,-404,-548,,,34.5,-25.5,-62.25
440.02,,76,-612,-632,,,32.85,-28.2,-62.7
440.05,,252,-496,-764,,,33.15,-29.4,-61.8
440.23,,108,168,-840,,,32.7,-59.25,-74.1
440.27,,224,504,-1036,,,33.9,-67.05,-79.8
440.31,,72,520,-984,,,35.25,-69.45,-82.05
440.34,,216,412,-732,,,36.9,-75.45,-87.15
440.38,,288,512,-768,,,36.45,-80.7,-93.3
440.41,,180,1012,-972,,,37.35,-84.3,-98.25
440.49,,112,924,-584,,,39.45,-91.5,-107.55
440.52,,44,944,-548,,,40.95,-93.45,-110.25
440.56,,200,684,-552,,,40.8,-93.45,-111
440.59,,144,752,-616,,,40.8,-94.05,-112.8
440.63,,108,968,-804,,,41.25,-93.9,-113.25
440.67,,124,896,-672,,,41.55,-94.95,-115.2
440.74,,4,1032,-600,,,41.7,-95.4,-116.25
440.78,,108,1056,-668,,,42.15,-94.2,-116.7
440.81,,16,1168,-608,,,43.5,-93.15,-115.5
440.85,,-12,944,-624,,,42.45,-93.3,-112.5
440.89,,-20,972,-868,,,42.6,-91.5,-110.7
440.92,,-120,1204,-680,,,42.3,-90.15,-109.35
440.99,,-412,820,-920,,,41.25,-83.55,-98.85
441.03,,-32,152,-288,,,40.05,-82.35,-96.15
441.07,,228,288,-576,,,37.95,-77.7,-91.2
441.10,,200,408,-772,,,35.7,-74.25,-87
441.14,,112,352,-880,,,35.85,-72.75,-85.65
441.17,,256,128,-968,,,33.6,-67.95,-80.85
441.25,,280,88,-1020,,,32.55,-58.8,-73.8
441.28,,160,24,-940,,,32.1,-53.55,-70.65
441.32,,188,-236,-892,,,31.8,-46.65,-68.7
441.35,,236,-296,-828,,,32.7,-41.55,-66.45
441.39,,244,-368,-768,,,33.45,-37.95,-65.85
441.43,,180,-564,-752,,,34.2,-33.75,-65.55
441.50,,-40,-784,-480,,,37.95,-26.85,-66.15
441.54,,180,-732,-644,,,38.1,-24.75,-68.25
441.57,,128,-776,-496,,,39.3,-22.8,-69.75
441.61,,124,-940,-360,,,39.9,-22.65,-70.5
441.65,,288,-768,-592,,,40.65,-22.5,-71.55
441.68,,124,-788,-588,,,40.2,-21.6,-72
441.75,,224,-808,-480,,,40.5,-20.25,-71.85
441.79,,96,-892,-712,,,40.35,-20.85,-72.45
441.83,,224,-896,-552,,,41.7,-21,-72.6
441.86,,76,-992,-552,,,41.55,-20.1,-73.05
441.90,,88,-1112,-540,,,42.45,-20.7,-73.5
441.93,,128,-1104,-544,,,40.95,-21.15,-73.35
442.01,,-196,-1148,-388,,,40.8,-20.25,-72
442.04,,-320,-1152,-424,,,39.45,-22.2,-70.35
442.08,,-352,-1092,-420,,,38.7,-21.45,-69.6
442.12,,-356,-1148,-212,,,35.85,-23.85,-67.95
442.15,,348,-368,-536,,,34.5,-25.95,-66
442.19,,356,-448,-660,,,34.05,-29.55,-66.15
442.26,,252,-376,-812,,,31.95,-34.35,-66.9
442.30,,308,-320,-868,,,31.8,-37.05,-66.3
442.33,,196,-352,-760,,,31.8,-43.35,-67.65
442.37,,212,-116,-940,,,31.95,-47.7,-69.15
442.41,,180,64,-852,,,32.4,-54.6,-72.45
442.44,,184,172,-852,,,32.85,-61.35,-77.1
442.51,,244,524,-896,,,34.8,-70.95,-85.95
442.55,,228,612,-748,,,35.55,-76.65,-90.9
442.59,,44,720,-700,,,37.05,-81.75,-96
442.62,,168,744,-712,,,37.2,-84.3,-99.9
442.66,,176,668,-892,,,38.4,-87.75,-104.55
442.70,,44,924,-716,,,40.05,-91.5,-111.6
442.73,,460,932,-724,,,40.65,-92.7,-114.45
442.81,,220,800,-588,,,40.35,-94.05,-115.5
442.84,,88,984,-648,,,41.25,-93.75,-116.85
442.88,,120,908,-688,,,40.8,-94.35,-117.15
442.91,,152,904,-568,,,41.4,-94.2,-117.15
442.95,,68,996,-576,,,41.4,-93.6,-116.85
442.99,,152,1036,-676,,,41.55,-93.6,-115.8
443.06,,-48,936,-568,,,42.45,-91.95,-113.25
443.09,,-24,1056,-864,,,42,-90.45,-111.6
443.13,,-84,1112,-804,,,41.7,-88.65,-109.65
443.17,,-60,1236,-760,,,40.95,-85.65,-105
443.20,,-388,808,-700,,,40.2,-83.4,-99.9
443.24,,-112,176,-456,,,39.15,-80.7,-97.95
443.31,,156,500,-784,,,36,-76.05,-90.75
443.35,,92,332,-916,,,35.7,-71.85,-87.75
443.39,,288,260,-880,,,34.2,-68.7,-82.95
443.42,,220,204,-936,,,33.75,-64.5,-80.25
443.46,,132,80,-964,,,31.95,-58.8,-76.8
443.49,,172,-8,-960,,,32.55,-52.2,-73.2
443.57,,232,-224,-836,,,32.25,-40.95,-69.15
443.60,,260,-512,-732,,,33.3,-38.85,-68.7
443.64,,184,-592,-668,,,34.35,-34.2,-66.9
443.67,,36,-576,-748,,,36,-29.25,-69.6
443.71,,40,-808,-524,,,36.9,-27.45,-70.35
443.75,,220,-728,-604,,,37.5,-25.05,-71.25
443.82,,112,-928,-452,,,38.7,-23.85,-73.65
443.85,,232,-696,-580,,,39.9,-22.95,-73.8
443.89,,108,-752,-492,,,39.75,-22.2,-74.55
443.93,,116,-816,-480,,,40.2,-22.65,-75.3
443.97,,52,-908,-584,,,40.2,-22.65,-75.9
444.00,,152,-944,-452,,,40.05,-23.1,-76.65
444.07,,112,-956,-492,,,40.5,-22.05,-76.95
444.11,,164,-1132,-548,,,40.35,-21.75,-77.4
444.15,,8,-1308,-416,,,40.35,-22.05,-77.4
444.18,,-4,-1384,-356,,,39.45,-22.2,-77.4
444.22,,-144,-1212,-332,,,40.05,-22.05,-77.1
444.25,,-288,-1108,-520,,,38.7,-22.5,-75
444.44,,0,-596,-600,,,31.8,-34.2,-67.95
444.48,,296,-488,-744,,,31.95,-36.75,-68.85
444.51,,252,-324,-776,,,31.2,-41.55,-68.25
444.55,,268,-84,-808,,,30.45,-43.95,-70.5
444.59,,216,-40,-944,,,30.3,-50.25,-72.75
444.62,,152,88,-700,,,30.9,-55.8,-76.05
444.70,,184,516,-1048,,,32.25,-69.15,-85.5
444.73,,28,508,-780,,,34.05,-74.7,-90.15
444.77,,192,632,-780,,,36,-78.45,-94.8
444.81,,276,712,-716,,,35.25,-82.5,-98.85
444.84,,168,652,-812,,,36.3,-83.85,-100.95
444.88,,164,812,-740,,,37.5,-86.7,-105
444.95,,-16,772,-668,,,39.45,-92.4,-114
444.99,,168,768,-572,,,38.7,-92.85,-115.35
445.02,,68,1040,-548,,,39.6,-94.2,-117.45
445.06,,40,948,-612,,,39.9,-93.9,-117.9
445.10,,132,956,-560,,,40.35,-94.2,-118.35
445.13,,16,984,-608,,,40.8,-93.15,-119.1
445.17,,92,1032,-552,,,40.2,-94.05,-118.05
445.24,,16,1040,-532,,,40.35,-93.3,-116.1
445.28,,16,972,-688,,,39.3,-93.15,-114.75
445.31,,8,1036,-768,,,39.6,-91.2,-112.65
445.35,,-140,1144,-704,,,39.15,-89.85,-109.05
445.39,,-148,1116,-752,,,39,-86.25,-104.25
445.43,,-384,872,-804,,,38.4,-84.75,-101.55
445.50,,300,436,-784,,,34.65,-78.9,-92.85
445.53,,100,392,-756,,,34.2,-75.6,-89.7
445.57,,184,268,-888,,,32.25,-71.55,-85.2
445.61,,264,144,-892,,,31.5,-67.05,-81
445.64,,264,228,-904,,,30.9,-63.15,-78.3
445.68,,212,192,-956,,,30.3,-56.7,-75.3
445.75,,260,-260,-932,,,30.45,-48.6,-69.6
445.79,,272,-236,-836,,,30.6,-43.2,-67.35
445.82,,256,-568,-764,,,32.25,-37.2,-66.6
445.86,,208,-624,-748,,,32.55,-32.1,-65.25
445.89,,60,-540,-600,,,34.95,-28.65,-65.55
445.93,,104,-776,-596,,,35.7,-25.65,-67.5
446.00,,88,-672,-636,,,37.2,-23.4,-67.8
446.04,,184,-916,-396,,,38.25,-22.35,-68.85
446.08,,236,-744,-664,,,38.85,-21.75,-69.45
446.11,,44,-720,-580,,,39.3,-21.45,-69.75
446.15,,128,-756,-540,,,40.5,-20.25,-69.9
446.19,,132,-852,-544,,,39.6,-20.1,-70.65
446.26,,168,-900,-548,,,40.35,-19.8,-69.6
446.29,,144,-948,-524,,,40.5,-19.65,-71.25
446.33,,152,-1052,-564,,,40.35,-19.65,-70.95
446.37,,152,-1188,-616,,,40.8,-18.9,-69.75
446.40,,28,-1320,-436,,,40.35,-18.45,-70.8
446.44,,-44,-1224,-496,,,40.5,-18.6,-70.05
446.51,,-276,-996,-456,,,38.1,-19.65,-66.9
446.55,,-432,-1076,-352,,,36.9,-20.85,-66.9
446.58,,44,-672,-424,,,34.95,-23.55,-64.8
446.62,,484,-368,-592,,,34.2,-26.7,-63.45
446.66,,148,-560,-760,,,32.1,-30.75,-63.9
446.69,,256,-624,-672,,,31.8,-34.05,-63.15
446.77,,244,-284,-896,,,30.45,-43.05,-65.85
446.80,,324,-56,-972,,,31.8,-50.7,-68.55
446.84,,72,0,-804,,,32.1,-52.8,-71.4
446.87,,88,256,-828,,,33,-59.85,-73.8
446.91,,132,476,-840,,,33.3,-67.2,-80.55
446.95,,264,504,-864,,,35.4,-73.05,-85.8
447.02,,224,612,-864,,,36.45,-82.2,-94.65
447.05,,192,716,-820,,,37.2,-85.65,-98.25
447.09,,220,668,-780,,,37.5,-86.55,-100.65
447.13,,-40,700,-496,,,40.05,-91.35,-108
447.16,,240,1024,-644,,,40.65,-93.45,-111.6
447.20,,8,688,-784,,,40.65,-93.45,-112.8
447.27,,192,940,-584,,,41.85,-96.9,-114.9
447.31,,-8,964,-660,,,41.25,-95.4,-115.35
447.35,,112,840,-588,,,42.6,-94.65,-116.1
447.38,,100,968,-620,,,42,-95.55,-115.35
447.42,,40,992,-692,,,41.7,-95.1,-114.3
447.45,,56,1012,-796,,,42.75,-92.85,-114.3
447.53,,48,924,-848,,,42.9,-93.15,-110.7
447.56,,-104,1120,-780,,,42.3,-90.15,-108.75
447.60,,-96,1220,-656,,,42.15,-88.65,-105
