Time (seconds),strength,x,y,z,pitch,roll
Time (seconds),strength,x,y,z,pitch,roll,mx,my,mz
320.28,,-20,284,-1060,,,43.65,-68.85,-92.85
320.32,,-4,268,-1132,,,44.7,-66.75,-92.1
320.39,,-8,124,-1064,,,44.85,-64.5,-90.3
320.43,,-28,56,-928,,,45.3,-62.85,-90.75
320.46,,-52,144,-1076,,,45.3,-63.15,-88.95
320.50,,-84,112,-972,,,44.85,-61.65,-89.1
320.54,,-80,76,-1004,,,44.85,-61.35,-87.75
320.57,,-64,0,-1020,,,44.85,-61.5,-88.2
320.64,,-144,152,-1052,,,43.95,-61.8,-87.9
320.68,,-60,192,-1104,,,43.65,-63.15,-88.35
320.72,,-92,152,-1128,,,43.65,-64.2,-89.1
320.75,,-148,168,-1140,,,44.4,-63.9,-89.7
320.79,,-224,264,-1152,,,44.4,-64.65,-90.6
320.82,,-208,276,-984,,,46.8,-64.8,-92.25
320.90,,-404,232,-672,,,51.45,-65.1,-97.05
320.93,,-624,120,-552,,,53.25,-65.1,-99.6
320.97,,-428,248,-720,,,54.3,-64.95,-102.45
321.00,,-208,132,-932,,,56.55,-65.7,-105
321.04,,-200,196,-960,,,56.85,-64.5,-107.7
321.08,,-508,24,-1008,,,58.05,-64.05,-110.85
321.15,,-384,104,-796,,,58.5,-64.5,-111.9
321.19,,-540,320,-716,,,58.65,-65.1,-113.1
321.22,,-500,88,-876,,,56.85,-65.1,-112.65
321.26,,-504,204,-748,,,57.9,-65.55,-112.5
321.30,,-712,136,-784,,,57,-65.4,-109.5
321.33,,-728,140,-752,,,55.8,-64.65,-107.25
321.40,,-348,44,-976,,,54,-66,-103.65
321.44,,-316,392,-920,,,52.35,-65.55,-101.1
321.48,,-260,-76,-956,,,51.9,-65.4,-98.25
321.51,,-36,156,-1096,,,49.65,-64.95,-97.35
321.55,,-8,200,-1028,,,47.85,-64.05,-94.2
321.58,,-12,-112,-1096,,,46.35,-63.9,-93.6
321.66,,-376,576,-1332,,,44.25,-65.4,-91.5
321.69,,-480,248,-1184,,,42.75,-65.7,-92.85
321.73,,-652,48,-908,,,42.9,-66.15,-91.8
321.77,,-728,388,-1032,,,43.35,-67.35,-92.7
321.80,,-380,452,-448,,,42.15,-68.25,-94.5
321.84,,-4,276,-1140,,,42.6,-68.25,-94.2
321.91,,36,84,-1068,,,42,-68.25,-93.45
321.95,,4,352,-1012,,,42.45,-69,-93.75
321.98,,272,292,-1064,,,40.95,-69.45,-94.35
322.02,,228,296,-1064,,,40.95,-70.5,-93.9
322.06,,20,352,-948,,,40.5,-68.85,-93.75
322.09,,140,316,-980,,,40.65,-69.6,-94.95
322.13,,80,152,-1024,,,40.65,-69.9,-94.5
322.20,,128,224,-1060,,,41.55,-69.45,-93.75
322.24,,112,260,-1008,,,41.4,-69.45,-94.35
322.27,,40,268,-1080,,,40.95,-69.6,-94.2
322.31,,88,248,-1076,,,41.25,-68.85,-94.65
322.35,,92,284,-1140,,,41.1,-67.95,-92.85
322.38,,80,260,-1104,,,41.1,-68.1,-93
322.46,,28,160,-1176,,,41.85,-65.55,-90.45
322.49,,48,176,-1148,,,40.95,-64.65,-90.6
322.53,,8,156,-1056,,,41.7,-64.05,-89.1
322.56,,0,212,-936,,,41.25,-62.85,-89.85
322.60,,12,196,-932,,,42.9,-62.25,-89.85
322.64,,-12,60,-1068,,,42.15,-61.95,-88.95
322.71,,-28,48,-1008,,,40.8,-59.55,-88.05
322.74,,-64,76,-1016,,,41.85,-61.05,-87.15
322.78,,-44,124,-1056,,,41.4,-60.75,-87
322.82,,-28,88,-1124,,,40.35,-61.35,-87.9
322.85,,-60,144,-1104,,,40.65,-62.55,-88.95
322.89,,-92,188,-1080,,,41.55,-63.45,-88.95
322.96,,-80,220,-1176,,,41.55,-65.55,-91.05
323.00,,72,344,-1324,,,42.3,-64.95,-91.35
323.04,,-364,280,-704,,,45.75,-65.55,-94.65
323.07,,-452,252,-608,,,48.15,-65.1,-94.95
323.11,,-432,76,-780,,,50.25,-64.8,-98.1
323.14,,-424,132,-676,,,51.9,-63.3,-100.8
323.22,,-380,20,-916,,,56.7,-63.6,-105.75
323.25,,-296,88,-932,,,57,-62.85,-108.3
323.29,,-496,188,-996,,,56.7,-64.2,-109.65
323.32,,-608,204,-1200,,,57,-63.9,-109.05
323.36,,-624,264,-924,,,57,-64.65,-110.7
323.40,,-480,192,-828,,,57.3,-64.95,-111.45
323.58,,-328,136,-940,,,53.25,-64.95,-100.5
323.62,,-284,152,-920,,,51.45,-64.65,-98.4
323.66,,-192,28,-1032,,,49.8,-65.1,-95.1
323.69,,-152,20,-1076,,,48.45,-63.6,-94.8
323.73,,-48,128,-1032,,,48.9,-63.3,-91.95
323.77,,-136,-100,-1068,,,47.85,-61.5,-90.45
323.84,,-424,328,-1292,,,44.7,-61.95,-89.7
323.88,,-656,268,-1328,,,43.5,-63.15,-88.35
323.91,,-504,156,-1012,,,43.35,-62.25,-88.5
323.95,,-744,236,-1068,,,43.2,-63.9,-89.25
323.98,,-412,0,-832,,,45.15,-65.4,-90.3
324.02,,-160,80,-916,,,44.7,-64.05,-91.2
324.09,,16,32,-1096,,,44.55,-65.55,-90.3
324.13,,-132,92,-912,,,44.25,-64.65,-89.4
324.16,,136,228,-1104,,,44.1,-63.9,-89.4
324.20,,148,104,-1112,,,42.75,-65.55,-89.1
324.24,,-64,148,-948,,,43.35,-65.85,-89.1
324.27,,16,192,-1032,,,42.15,-66.3,-88.65
324.34,,124,56,-1084,,,42,-65.25,-87.45
324.38,,136,72,-1064,,,41.55,-64.8,-87.3
324.42,,76,56,-1040,,,42,-64.5,-87.3
324.46,,76,40,-1048,,,42.3,-65.85,-87.9
324.49,,-68,52,-1140,,,41.7,-65.55,-87.3
324.53,,80,196,-1152,,,41.85,-64.35,-87.3
324.60,,124,84,-1080,,,41.25,-64.35,-86.4
324.64,,20,196,-1204,,,40.95,-64.35,-85.65
324.67,,32,104,-1220,,,41.7,-62.85,-86.85
324.71,,40,140,-912,,,43.2,-63.6,-85.65
324.74,,52,172,-1020,,,42.9,-62.7,-84.9
324.78,,32,116,-968,,,43.05,-61.8,-85.65
324.82,,28,76,-1008,,,43.35,-61.05,-84.3
324.89,,-36,4,-1064,,,43.65,-61.05,-85.8
324.92,,-72,0,-1092,,,43.65,-62.1,-85.05
324.96,,-44,64,-1080,,,42.75,-61.35,-85.2
325.00,,12,40,-1132,,,42.75,-62.85,-85.35
325.03,,-48,96,-1172,,,43.05,-63.15,-85.65
325.07,,-132,120,-1064,,,43.2,-64.35,-86.55
325.14,,-88,124,-1100,,,43.5,-65.1,-87.75
325.18,,52,144,-1476,,,45,-65.85,-88.95
325.22,,-280,236,-896,,,47.55,-67.05,-91.95
325.25,,-500,256,-656,,,50.4,-67.95,-95.7
325.29,,-464,212,-652,,,54.15,-66.9,-99.9
325.32,,-560,196,-732,,,56.25,-68.55,-103.65
325.40,,-288,48,-964,,,57.3,-67.05,-106.95
325.43,,-504,-24,-1012,,,58.65,-67.05,-109.2
325.47,,-492,-20,-1100,,,59.1,-67.05,-111.45
325.50,,-408,356,-1060,,,60,-67.95,-112.95
325.54,,-464,368,-460,,,60,-69.15,-113.85
325.58,,-512,124,-756,,,60.6,-67.95,-113.85
325.65,,-628,148,-956,,,59.1,-67.8,-111.3
325.69,,-592,60,-636,,,58.8,-68.7,-109.8
325.72,,-508,280,-792,,,56.7,-68.4,-107.7
325.76,,-356,68,-892,,,56.7,-68.85,-104.1
325.80,,-388,124,-868,,,54.45,-68.4,-100.5
325.83,,-248,132,-1016,,,52.65,-67.95,-98.25
325.90,,-124,-24,-1124,,,50.1,-65.1,-92.1
325.94,,-280,-260,-1140,,,49.2,-65.25,-91.2
325.98,,-284,-8,-1452,,,47.4,-63.9,-89.4
326.01,,-536,392,-1328,,,45.75,-65.1,-89.1
326.05,,-756,-24,-1004,,,44.85,-66.3,-88.05
326.08,,-656,212,-1176,,,45.45,-64.05,-88.5
326.16,,-352,104,-420,,,46.65,-67.65,-91.35
326.19,,208,212,-1120,,,47.25,-66.6,-90.3
326.23,,96,20,-1040,,,44.4,-66.45,-89.4
326.26,,-32,16,-924,,,44.25,-66.45,-88.5
326.30,,-184,72,-1028,,,43.5,-66.6,-88.8
326.34,,264,180,-1056,,,42.9,-68.1,-88.95
326.41,,312,156,-1024,,,42.9,-68.25,-89.7
326.45,,164,184,-996,,,43.2,-68.1,-90.15
326.48,,156,140,-968,,,45,-69,-91.05
326.52,,-40,116,-1004,,,42.9,-68.7,-90.45
326.56,,104,108,-1060,,,42.6,-70.05,-91.5
326.59,,108,168,-1120,,,44.4,-68.25,-90.45
326.66,,64,148,-1060,,,43.5,-67.35,-89.85
326.70,,100,184,-1120,,,44.25,-67.95,-91.2
326.74,,-8,184,-1136,,,44.4,-69,-90.6
326.77,,48,144,-1160,,,45.15,-67.95,-90.6
326.81,,96,152,-1096,,,44.7,-68.1,-91.5
326.84,,4,236,-1052,,,44.1,-67.65,-91.05
326.92,,0,120,-1064,,,45,-66,-90.6
326.95,,12,160,-944,,,46.65,-65.1,-90.3
326.99,,-40,144,-980,,,46.8,-64.8,-89.55
327.03,,-20,104,-1040,,,45.45,-64.35,-89.85
327.07,,-72,112,-1004,,,45.75,-63.75,-89.1
327.10,,-80,48,-984,,,46.5,-63.45,-89.4
327.17,,-88,84,-1076,,,46.35,-63.3,-89.1
327.21,,-116,64,-1072,,,46.05,-63.75,-89.25
327.24,,-80,140,-1068,,,45.3,-64.65,-88.95
327.28,,-72,168,-1112,,,45.3,-64.95,-89.1
327.32,,-124,72,-1196,,,45.15,-65.25,-90.3
327.35,,-136,108,-1204,,,45.15,-64.5,-89.85
327.42,,-288,268,-732,,,48.75,-66,-94.65
327.46,,-568,216,-608,,,52.95,-65.7,-98.1
327.50,,-524,176,-704,,,54.45,-64.95,-101.1
327.53,,-444,92,-724,,,56.7,-64.65,-103.65
327.57,,-132,-20,-776,,,58.2,-65.85,-107.1
327.61,,-420,24,-884,,,57.15,-64.65,-107.85
327.78,,-524,340,-788,,,58.95,-66.9,-114.6
327.82,,-512,100,-780,,,58.5,-65.55,-114
327.86,,-644,144,-692,,,60,-66.3,-112.65
327.89,,-724,208,-648,,,58.8,-66.45,-110.25
327.93,,-520,44,-852,,,57.15,-66.3,-108.45
327.96,,-244,76,-972,,,56.1,-65.85,-105.9
328.04,,-280,68,-964,,,54.15,-66,-100.2
328.07,,-112,96,-1132,,,52.2,-66.45,-98.1
328.11,,-160,0,-1016,,,51.45,-66.6,-97.5
328.14,,-244,-132,-1224,,,51,-67.5,-95.85
328.18,,-264,64,-1404,,,48.75,-66.9,-94.05
328.22,,-636,556,-1292,,,47.7,-68.1,-93.45
328.25,,-704,304,-812,,,47.1,-68.25,-94.35
328.32,,-504,40,-1136,,,46.65,-70.35,-96.6
328.36,,-196,128,-500,,,47.7,-69.9,-95.85
328.40,,188,404,-1400,,,45.9,-71.4,-95.7
328.44,,16,108,-1024,,,45.75,-70.5,-94.65
328.47,,-88,164,-876,,,44.55,-70.35,-94.8
328.51,,-76,240,-1148,,,45.15,-69.75,-94.2
328.58,,64,128,-1104,,,45,-69.9,-93.9
328.62,,12,108,-936,,,44.55,-71.1,-93.75
328.65,,192,108,-960,,,43.95,-70.65,-94.5
328.69,,172,128,-1040,,,43.35,-69.15,-93.75
328.72,,92,144,-1024,,,43.65,-71.55,-93.9
328.76,,-28,224,-988,,,44.7,-70.65,-94.2
328.83,,32,136,-1084,,,44.7,-70.05,-95.1
328.87,,84,152,-1128,,,44.7,-71.25,-94.8
328.90,,64,192,-1048,,,44.25,-71.25,-95.55
328.94,,0,164,-1088,,,44.1,-70.35,-95.25
328.98,,56,112,-1116,,,44.25,-69.9,-94.35
329.02,,20,128,-1240,,,44.7,-70.05,-95.4
329.09,,56,256,-956,,,45.45,-68.25,-94.95
329.12,,20,104,-1092,,,46.2,-69.9,-94.8
329.16,,-68,92,-988,,,46.05,-67.95,-95.1
329.20,,-40,108,-1092,,,46.2,-67.95,-94.5
329.23,,-32,156,-1052,,,45.9,-67.2,-94.5
329.27,,-100,104,-1032,,,45.6,-67.5,-94.8
329.34,,-56,108,-1112,,,46.05,-67.65,-93
329.38,,-120,92,-1064,,,45,-67.05,-93
329.41,,-32,36,-1096,,,43.65,-66.9,-91.8
329.45,,-4,20,-1180,,,43.65,-68.1,-93.15
329.49,,-96,164,-1144,,,44.55,-69.15,-94.65
329.52,,-264,216,-1072,,,45,-69,-94.35
329.59,,-232,404,-1056,,,46.5,-69.75,-97.2
329.63,,-336,260,-988,,,48.45,-69,-98.7
329.67,,-352,272,-836,,,49.8,-69.15,-99.9
329.70,,-412,24,-588,,,52.2,-68.7,-103.5
329.74,,-320,104,-732,,,54.45,-68.1,-105.9
329.78,,-308,160,-748,,,55.5,-68.25,-109.35
329.81,,-276,84,-872,,,55.5,-68.7,-109.65
329.88,,-384,4,-956,,,57.6,-68.7,-113.25
329.92,,-276,16,-832,,,57.15,-68.1,-113.55
329.96,,-448,284,-868,,,57,-69.45,-115.05
329.99,,-596,240,-864,,,57.15,-68.55,-114
330.03,,-540,152,-816,,,57,-68.7,-111.75
330.06,,-584,336,-700,,,55.95,-67.65,-112.2
330.14,,-576,32,-772,,,55.35,-68.4,-108.3
330.17,,-376,-40,-876,,,54,-67.95,-106.05
330.21,,-340,152,-956,,,53.7,-68.85,-104.1
330.24,,-356,68,-868,,,51.9,-68.25,-102.75
330.28,,-400,64,-1024,,,51.3,-68.7,-100.2
330.32,,-84,64,-996,,,49.8,-67.95,-99
330.39,,-324,172,-1144,,,46.65,-69.15,-96
330.43,,-356,284,-1256,,,46.65,-68.55,-95.55
330.46,,-520,312,-1080,,,45.3,-68.1,-94.8
330.50,,-488,224,-1024,,,43.5,-67.95,-93.75
330.54,,-520,276,-1336,,,43.35,-69.6,-94.35
330.57,,-272,172,-588,,,43.95,-70.2,-94.2
330.64,,132,264,-1248,,,43.35,-70.5,-93.9
330.68,,204,252,-1020,,,41.7,-71.25,-93.6
330.72,,-20,124,-936,,,42.9,-70.35,-93.75
330.75,,-8,184,-1052,,,41.25,-69.45,-93.6
330.79,,28,128,-932,,,41.55,-69.75,-94.05
330.82,,148,204,-1056,,,40.8,-70.5,-93.15
330.90,,228,232,-988,,,39.9,-69.6,-92.4
330.93,,188,148,-1012,,,39.6,-70.35,-91.5
330.97,,100,136,-1044,,,38.7,-70.8,-91.95
331.01,,148,192,-996,,,39.6,-70.2,-91.95
331.04,,148,200,-1000,,,40.5,-70.65,-91.95
331.08,,40,244,-1016,,,40.35,-70.65,-92.85
331.15,,48,236,-1020,,,41.4,-70.35,-93.15
331.19,,28,244,-1032,,,41.55,-72.3,-93.9
331.22,,20,248,-1016,,,42.3,-71.85,-94.5
331.26,,-56,220,-1008,,,43.2,-72,-94.8
331.30,,48,240,-1104,,,43.2,-71.4,-94.8
331.33,,-48,292,-1044,,,43.35,-72.3,-95.85
331.40,,-76,320,-1048,,,44.85,-72.75,-96.6
331.44,,-104,292,-1052,,,45.6,-72.9,-98.25
331.48,,-116,280,-1096,,,45.9,-73.95,-97.8
331.51,,-120,284,-1040,,,45.45,-74.7,-98.25
331.55,,-120,352,-1056,,,45.9,-73.95,-98.85
331.59,,-160,360,-1028,,,46.95,-75.45,-100.35
331.66,,-188,388,-1044,,,46.8,-76.2,-102.45
331.70,,-196,364,-976,,,48,-75.45,-103.35
331.73,,-228,416,-1004,,,48.6,-76.95,-103.35
331.77,,-260,444,-976,,,49.95,-76.35,-104.4
331.80,,-284,440,-944,,,49.5,-77.25,-106.05
331.84,,-304,520,-996,,,49.95,-77.25,-106.05
332.03,,-324,652,-868,,,52.5,-78.45,-111.6
332.06,,-364,584,-868,,,53.4,-78,-111.9
332.10,,-248,564,-812,,,53.4,-77.55,-111.75
332.14,,-168,624,-856,,,53.55,-77.1,-111.6
332.17,,-236,592,-736,,,52.8,-76.2,-112.65
332.21,,-248,584,-740,,,53.25,-75.6,-113.25
332.28,,-264,516,-748,,,55.8,-74.7,-111.15
332.32,,-264,452,-676,,,56.25,-73.65,-112.2
332.36,,-280,468,-640,,,56.7,-71.85,-111.15
332.39,,-276,440,-656,,,56.85,-70.65,-111.75
332.43,,-356,440,-548,,,58.35,-68.4,-112.5
332.46,,-552,392,-420,,,58.5,-67.35,-113.4
332.54,,-876,228,-292,,,60.15,-61.35,-117.6
332.57,,-920,224,-252,,,61.65,-57.75,-118.5
332.61,,-924,152,-168,,,62.1,-53.85,-118.8
332.64,,-1024,56,-152,,,60.45,-49.5,-118.5
332.68,,-1120,60,20,,,58.8,-44.55,-117.9
332.72,,-1212,8,24,,,57.9,-42,-117
332.79,,-1128,-116,-32,,,54.3,-31.95,-113.1
332.82,,-1092,-212,28,,,51.9,-28.2,-111
332.86,,-1020,-280,20,,,49.8,-22.95,-109.65
332.90,,-972,-264,12,,,48.15,-19.5,-106.5
332.93,,-884,-312,-24,,,45.15,-19.5,-104.25
332.97,,-868,-408,-8,,,44.85,-16.8,-102.45
333.04,,-800,-564,-100,,,40.35,-12.9,-98.4
333.08,,-824,-636,-76,,,39,-12,-96
333.12,,-812,-816,-64,,,36.9,-11.85,-94.8
333.15,,-816,-844,0,,,35.4,-9.9,-91.5
333.19,,-760,-848,-72,,,33.9,-10.2,-90.15
333.22,,-748,-784,-184,,,32.25,-10.05,-86.85
333.30,,-784,-844,-460,,,30.75,-10.65,-81.9
333.33,,-756,-728,-336,,,29.55,-11.4,-79.8
333.37,,-756,-696,-424,,,29.1,-11.55,-76.95
333.40,,-756,-620,-452,,,28.65,-13.8,-75
333.44,,-780,-588,-488,,,27.75,-15.45,-72.6
333.48,,-756,-556,-524,,,26.7,-17.55,-72.3
333.55,,-748,-532,-612,,,25.5,-21.6,-69.6
333.58,,-772,-484,-600,,,24.9,-23.7,-71.1
333.62,,-740,-424,-636,,,23.55,-24.9,-69.75
333.66,,-800,-352,-568,,,23.4,-28.65,-70.5
333.70,,-860,-240,-832,,,22.05,-31.35,-70.2
333.73,,-804,-144,-808,,,21,-36.15,-70.95
333.80,,-368,-96,-660,,,22.05,-41.55,-72.45
333.84,,-24,8,-1296,,,20.1,-44.25,-74.25
333.88,,136,24,-1188,,,19.35,-44.4,-74.85
333.91,,188,-424,-1068,,,17.85,-44.25,-74.7
333.95,,-168,-332,-900,,,17.7,-45.15,-74.25
333.98,,-64,-104,-1084,,,17.1,-46.35,-76.35
334.06,,-68,0,-1028,,,16.95,-47.85,-76.8
334.09,,-4,24,-1096,,,16.2,-50.4,-78.15
334.13,,-116,60,-948,,,17.1,-49.65,-78.6
334.16,,-72,-44,-1076,,,15.3,-52.35,-78.75
334.20,,-136,20,-1212,,,16.5,-52.35,-79.8
334.24,,24,140,-1016,,,16.05,-52.35,-80.1
334.31,,32,128,-1128,,,15.75,-54.75,-81.45
334.35,,28,184,-1064,,,16.35,-56.25,-82.5
334.38,,-156,112,-924,,,15.9,-57,-82.5
334.42,,-12,180,-1044,,,15.9,-57.3,-82.8
334.46,,68,132,-1076,,,14.85,-56.25,-82.8
334.49,,124,144,-1116,,,14.85,-57.15,-83.55
334.56,,-36,196,-1056,,,16.2,-58.2,-84
334.60,,-8,168,-1028,,,15.3,-58.05,-83.7
334.64,,-40,172,-1064,,,15.75,-57.6,-84.3
334.67,,-16,196,-1096,,,15.15,-58.05,-83.85
334.71,,-64,152,-1000,,,15,-58.35,-84.15
334.74,,-40,104,-980,,,15.45,-57.45,-84.3
334.82,,-108,148,-1012,,,15.3,-57.6,-83.7
334.85,,-76,116,-1036,,,15.75,-57.6,-84.6
334.89,,-80,208,-1056,,,15.3,-57.45,-83.4
334.93,,-176,116,-1036,,,15,-57.75,-84.6
334.96,,-152,180,-1156,,,15.3,-57.45,-84.75
335.00,,-200,212,-1120,,,14.55,-58.65,-84
335.07,,-160,172,-1108,,,14.1,-58.8,-84.75
335.11,,-220,216,-1104,,,15.3,-57.45,-84.45
335.14,,20,124,-1224,,,15.3,-57.15,-84.15
335.18,,-344,260,-1096,,,18.75,-57.6,-81.9
335.22,,-448,304,-776,,,22.2,-57.15,-81.3
335.25,,-552,68,-620,,,22.65,-56.1,-81.6
335.32,,-508,344,-684,,,29.25,-57.15,-79.8
335.36,,-316,160,-836,,,31.05,-57.3,-80.55
335.40,,-200,-144,-1028,,,31.5,-55.5,-80.25
335.43,,-260,16,-1064,,,32.4,-56.25,-80.1
335.47,,-392,108,-728,,,33.9,-57.3,-80.7
335.50,,-652,248,-764,,,34.05,-56.4,-80.55
335.58,,-628,116,-696,,,33.15,-57.15,-81.6
335.62,,-592,156,-728,,,30.3,-58.2,-81.45
335.65,,-760,252,-744,,,29.7,-57.75,-80.85
335.69,,-600,20,-800,,,26.25,-57.75,-81.3
335.72,,-284,40,-916,,,24.6,-57.9,-80.7
335.76,,-308,304,-876,,,22.65,-56.7,-80.55
335.83,,-264,172,-960,,,18.3,-56.1,-80.4
335.87,,-164,120,-1088,,,17.1,-55.35,-79.95
335.90,,-88,200,-1092,,,16.5,-53.7,-80.7
335.94,,-40,-180,-1108,,,15.3,-53.1,-81.15
335.98,,-300,40,-1352,,,12.75,-53.4,-82.5
336.01,,-324,212,-1392,,,11.7,-54.3,-82.65
336.19,,-72,-84,-460,,,12,-53.7,-83.55
336.22,,232,68,-1228,,,10.5,-55.5,-84.45
336.26,,-8,176,-928,,,9.45,-55.5,-85.05
336.30,,124,-12,-824,,,9.6,-56.1,-84.9
336.34,,76,244,-920,,,7.8,-56.1,-85.8
336.37,,192,156,-1148,,,8.85,-57.6,-86.4
336.41,,24,168,-1064,,,7.95,-57.15,-85.8
336.48,,8,132,-1016,,,9.15,-57.75,-86.25
336.52,,88,116,-1056,,,8.1,-58.2,-87.75
336.55,,104,180,-1100,,,7.95,-58.95,-86.85
336.59,,80,264,-1144,,,7.8,-58.95,-86.55
336.62,,16,204,-980,,,8.1,-59.85,-87.75
336.66,,-8,280,-1196,,,7.35,-60.3,-87.3
336.73,,72,164,-1128,,,9.15,-59.85,-87.3
336.77,,-80,248,-1016,,,9.6,-60.75,-86.55
336.80,,-104,248,-1128,,,10.35,-60,-86.7
336.84,,-68,292,-1044,,,10.95,-59.1,-85.8
336.88,,-52,116,-1040,,,9.75,-58.95,-86.1
336.91,,-132,120,-1016,,,10.8,-58.95,-85.65
336.99,,-96,92,-1084,,,9.75,-59.25,-85.8
337.02,,-68,152,-1116,,,8.7,-59.25,-86.4
337.06,,-60,192,-1092,,,7.95,-60.45,-87.6
337.10,,-116,132,-1148,,,7.95,-60.9,-88.35
337.13,,-152,220,-1068,,,8.25,-61.2,-88.35
337.17,,-160,184,-1212,,,7.95,-61.2,-88.65
337.24,,-132,388,-1056,,,11.1,-63.3,-88.35
337.28,,-396,212,-720,,,13.65,-63.15,-86.25
337.31,,-448,100,-600,,,17.1,-61.95,-83.25
337.35,,-552,236,-560,,,21.3,-60.75,-82.05
337.38,,-372,4,-668,,,25.95,-61.5,-81.3
337.42,,-232,228,-800,,,26.25,-60.6,-80.7
337.49,,-388,4,-900,,,30.6,-59.25,-81
337.53,,-372,-12,-912,,,32.7,-60.6,-82.05
337.56,,-412,252,-1152,,,32.85,-60.45,-81.15
337.60,,-400,104,-800,,,33.15,-60.9,-81.9
337.64,,-560,40,-640,,,32.7,-61.35,-81.3
337.68,,-724,200,-764,,,31.05,-60.3,-81.9
337.71,,-664,48,-664,,,29.85,-60.3,-79.65
337.78,,-404,40,-928,,,24.6,-59.7,-81.6
337.82,,-260,52,-908,,,22.95,-59.1,-80.1
337.86,,-364,120,-976,,,21.6,-59.55,-80.4
337.89,,-244,64,-960,,,20.25,-58.8,-81.6
337.93,,-12,-4,-1324,,,16.35,-58.05,-82.5
337.96,,-208,-84,-1224,,,13.8,-58.05,-83.4
338.04,,-552,396,-1360,,,10.35,-58.5,-85.35
338.07,,-416,440,-1180,,,10.05,-58.5,-84.9
338.11,,-856,124,-672,,,10.8,-59.1,-85.05
338.14,,-772,16,-828,,,12,-61.2,-86.25
338.18,,256,-36,-816,,,10.65,-60.75,-86.7
338.22,,492,276,-1224,,,9.45,-61.65,-87.75
338.29,,-64,36,-996,,,9.9,-60.6,-86.7
338.33,,180,148,-1108,,,9.3,-62.1,-87
338.36,,56,196,-1068,,,8.85,-62.4,-87.75
338.40,,128,252,-1092,,,8.7,-62.55,-87.15
338.44,,48,224,-968,,,9.75,-62.4,-88.05
338.47,,100,248,-992,,,9.3,-61.05,-87.6
338.55,,100,244,-1024,,,9.3,-61.8,-87.3
338.58,,148,248,-1060,,,9.75,-62.7,-88.35
338.62,,140,168,-1056,,,8.85,-62.25,-87.15
338.65,,104,188,-1124,,,9.3,-61.8,-87.3
338.69,,56,212,-1112,,,8.85,-61.35,-86.25
338.72,,48,176,-1096,,,8.85,-59.4,-85.8
338.80,,4,180,-1096,,,11.25,-57.9,-83.7
338.83,,12,12,-1032,,,10.2,-57.45,-84.15
338.87,,-24,200,-1056,,,11.25,-55.8,-81.3
338.91,,-32,80,-960,,,11.4,-54.9,-81.3
338.94,,-40,-24,-984,,,11.4,-54.75,-80.85
338.98,,-68,64,-1008,,,12,-54.6,-81.15
339.02,,-84,16,-1012,,,11.4,-54.6,-81.6
339.09,,-28,148,-1012,,,9.9,-55.35,-81.45
339.12,,-24,24,-1176,,,9,-54.6,-82.35
339.16,,-52,84,-1212,,,9.15,-56.4,-83.4
339.20,,-56,124,-1088,,,12.15,-56.55,-82.95
339.23,,-188,148,-1184,,,12.45,-58.2,-82.5
339.27,,-260,188,-1100,,,14.55,-58.65,-82.2
339.34,,-472,204,-920,,,18.15,-58.5,-79.5
339.38,,-380,92,-600,,,20.25,-57.45,-78.6
339.41,,-376,108,-744,,,24.3,-56.1,-77.85
339.45,,-364,-4,-736,,,28.2,-55.8,-76.35
339.49,,-440,140,-808,,,31.2,-56.25,-76.95
339.52,,-464,144,-964,,,32.25,-56.85,-78.75
339.60,,-104,-96,-1012,,,34.8,-55.8,-78
339.63,,-572,208,-1048,,,36.15,-56.85,-78.3
339.67,,-456,164,-1120,,,35.25,-56.55,-78.75
339.70,,-596,132,-724,,,35.25,-56.1,-77.25
339.74,,-616,-8,-892,,,35.25,-56.25,-77.7
339.78,,-592,-8,-776,,,34.35,-56.25,-76.95
339.85,,-436,60,-808,,,28.5,-56.25,-76.5
339.88,,-420,-44,-964,,,25.5,-54.9,-76.95
339.92,,-404,88,-1008,,,23.25,-56.7,-77.55
339.96,,-324,84,-888,,,21.45,-57.15,-76.5
339.99,,-408,48,-1068,,,19.65,-56.85,-77.7
340.03,,-396,368,-1112,,,16.5,-57,-79.8
340.10,,-624,176,-1124,,,12.75,-58.35,-80.55
340.14,,-608,180,-808,,,13.5,-56.7,-81.15
340.18,,-296,80,-968,,,13.05,-59.1,-82.2
340.21,,-92,92,-820,,,13.05,-59.4,-83.1
340.25,,-72,88,-968,,,13.65,-59.55,-82.65
340.28,,-44,172,-1076,,,13.65,-60,-82.8
340.47,,24,320,-960,,,10.5,-65.1,-87.3
340.51,,112,240,-1052,,,11.1,-65.4,-87.75
340.54,,120,164,-1020,,,10.65,-65.1,-87.6
340.58,,56,280,-1012,,,10.35,-65.55,-88.8
340.62,,40,248,-972,,,10.95,-65.7,-88.8
340.65,,100,256,-1060,,,11.1,-66.15,-88.8
340.72,,32,292,-1084,,,11.4,-66.3,-89.7
340.76,,64,264,-1156,,,11.55,-65.55,-88.8
340.80,,56,228,-1092,,,12.15,-65.7,-87.6
340.83,,28,168,-1200,,,11.55,-64.35,-87.75
340.87,,-8,184,-1028,,,12.75,-63.6,-87.15
340.91,,-8,188,-1000,,,13.2,-63.3,-86.55
340.94,,-96,140,-1044,,,13.35,-62.55,-87.15
