Time (seconds),strength,x,y,z,pitch,roll
Time (seconds),strength,x,y,z,pitch,roll,mx,my,mz
263.71,,232,188,-824,,,30,-95.85,-67.65
263.75,,76,200,-820,,,34.65,-98.4,-69.3
263.82,,52,328,-896,,,43.8,-100.95,-71.4
263.86,,-268,688,-1612,,,48.15,-113.1,-82.35
263.89,,132,752,-648,,,49.8,-109.65,-78
263.93,,-196,384,-220,,,55.05,-107.1,-77.4
263.96,,8,312,-1200,,,57,-103.8,-72.15
264.00,,-352,128,-760,,,65.25,-87,-61.5
264.08,,244,-116,-1500,,,52.2,-66.45,-37.2
264.11,,140,-72,-1100,,,50.55,-68.25,-37.5
264.15,,92,-16,-1040,,,50.7,-68.4,-36.9
264.18,,88,-20,-1048,,,50.7,-66.75,-37.05
264.22,,92,-20,-1032,,,49.8,-69.3,-37.35
264.26,,88,-24,-1028,,,50.25,-68.4,-36.15
264.33,,92,-20,-1028,,,49.8,-68.55,-37.05
264.36,,92,-20,-1036,,,49.2,-67.5,-37.2
264.40,,92,-16,-1032,,,50.55,-67.95,-36.75
264.44,,92,-20,-1032,,,49.35,-67.8,-37.2
264.47,,104,-20,-1036,,,49.95,-68.1,-37.05
264.51,,92,-28,-1028,,,49.8,-68.25,-36.9
264.54,,92,-28,-1032,,,49.5,-68.25,-37.2
264.62,,92,-20,-1040,,,50.55,-67.8,-37.2
264.65,,100,-20,-1036,,,50.1,-68.25,-37.2
264.69,,92,-20,-1040,,,50.7,-68.25,-37.2
264.73,,96,-24,-1032,,,50.25,-67.65,-36.75
264.76,,96,-20,-1032,,,50.55,-67.65,-36.75
264.80,,100,-20,-1028,,,49.05,-68.1,-37.2
264.87,,96,-20,-1036,,,49.95,-68.85,-37.2
264.91,,96,-20,-1028,,,49.35,-67.8,-36.6
264.94,,96,-24,-1028,,,50.25,-67.8,-36.75
264.98,,100,-24,-1028,,,50.55,-68.7,-37.95
265.02,,100,-24,-1032,,,49.2,-68.55,-37.8
265.05,,100,-20,-1032,,,50.25,-68.4,-36.45
265.12,,96,-20,-1028,,,50.55,-69.15,-36.15
265.16,,96,-20,-1028,,,49.8,-67.95,-37.05
265.20,,104,-28,-1028,,,50.25,-67.95,-36.75
265.23,,100,-20,-1020,,,49.05,-68.1,-37.2
265.27,,100,-20,-1032,,,48.6,-67.8,-36.75
265.31,,96,-20,-1032,,,49.65,-68.1,-36.9
265.38,,96,-20,-1032,,,49.5,-67.95,-36.45
265.42,,96,-24,-1032,,,49.95,-69.15,-36.6
265.45,,96,-24,-1032,,,50.1,-68.1,-37.65
265.49,,92,-20,-1028,,,48.6,-68.55,-36.9
265.52,,100,-24,-1036,,,48.45,-68.55,-36.6
265.56,,92,-16,-1024,,,49.8,-68.25,-37.05
265.63,,104,-16,-1032,,,48.9,-67.5,-37.2
265.67,,96,-20,-1036,,,49.35,-67.8,-36.9
265.70,,92,-24,-1028,,,49.65,-68.55,-37.2
265.74,,100,-20,-1028,,,49.65,-67.95,-37.05
265.78,,100,-20,-1036,,,49.2,-67.8,-37.35
265.81,,96,-20,-1040,,,49.05,-69.6,-37.35
265.88,,100,-20,-1032,,,49.05,-67.65,-36.15
265.92,,104,-20,-1040,,,49.95,-68.55,-36.45
265.96,,100,-28,-1032,,,50.4,-68.4,-37.65
266.00,,56,-80,-1020,,,49.8,-67.35,-36.3
266.03,,88,-88,-1040,,,51.3,-66.15,-36
266.07,,88,-36,-1024,,,53.25,-64.35,-35.25
266.26,,236,-176,-1056,,,52.5,-68.1,-38.85
266.29,,-112,136,-1016,,,52.95,-70.2,-40.2
266.33,,-32,-60,-988,,,51.6,-71.1,-40.8
266.36,,-60,80,-1004,,,50.4,-71.1,-41.4
266.40,,168,-200,-1084,,,51.3,-72,-42
266.44,,-136,-32,-1008,,,51,-70.8,-40.65
266.51,,0,-212,-964,,,49.5,-68.55,-38.85
266.54,,80,4,-1072,,,47.85,-69.75,-39.9
266.58,,120,4,-900,,,48.75,-69.6,-39.6
266.62,,68,76,-1068,,,49.05,-72.9,-43.2
266.65,,-4,-100,-1256,,,49.95,-77.85,-47.25
266.69,,-144,-216,-824,,,45,-77.1,-44.1
266.73,,-64,-36,-1168,,,42.75,-73.95,-41.1
266.80,,-96,-340,-968,,,38.4,-65.55,-35.4
266.84,,-68,-180,-1056,,,38.1,-62.7,-31.95
266.87,,-20,-336,-1000,,,37.5,-62.1,-29.4
266.91,,-76,-408,-928,,,37.2,-58.8,-29.1
266.94,,16,-328,-1056,,,35.25,-53.25,-25.5
266.98,,-112,-472,-900,,,35.4,-45.75,-21.3
267.05,,-88,-580,-824,,,34.35,-33.3,-16.8
267.09,,4,-528,-780,,,34.5,-30.9,-15.45
267.12,,-80,-564,-868,,,35.4,-30.3,-15.15
267.16,,-28,-524,-900,,,35.7,-28.35,-14.4
267.20,,-156,-588,-688,,,34.8,-24.9,-12.45
267.23,,-64,-668,-768,,,34.35,-22.65,-13.65
267.30,,-24,-580,-780,,,32.85,-25.2,-12.75
267.34,,-48,-604,-780,,,30.45,-25.35,-11.85
267.38,,8,-584,-916,,,31.05,-25.95,-12.75
267.42,,-4,-656,-868,,,30.9,-23.1,-12.6
267.45,,-40,-612,-776,,,30.45,-23.4,-11.55
267.49,,-4,-636,-792,,,28.5,-23.55,-12.15
267.56,,44,-612,-904,,,27.75,-23.25,-11.7
267.60,,52,-672,-768,,,26.85,-24.3,-12.3
267.63,,0,-532,-828,,,25.65,-25.65,-12
267.67,,8,-600,-828,,,26.1,-27.3,-12.75
267.70,,72,-584,-740,,,25.2,-27,-13.05
267.74,,40,-560,-884,,,25.2,-27.6,-12.6
267.81,,0,-568,-844,,,26.25,-29.4,-13.5
267.85,,0,-564,-820,,,28.5,-27.9,-12.9
267.88,,4,-588,-840,,,28.8,-27.15,-12
267.92,,-68,-608,-740,,,29.7,-26.25,-12.15
267.96,,4,-556,-768,,,29.85,-25.8,-11.1
267.99,,-40,-604,-816,,,30.3,-24.6,-11.55
268.03,,36,-592,-844,,,30.15,-24.75,-11.7
268.10,,-80,-628,-776,,,31.05,-25.05,-10.8
268.14,,8,-632,-804,,,29.55,-24,-10.8
268.18,,-44,-604,-796,,,30.45,-24,-11.1
268.21,,24,-616,-824,,,29.7,-22.95,-11.1
268.25,,-56,-612,-784,,,28.95,-22.05,-10.95
268.28,,-32,-648,-684,,,30.75,-21.45,-10.65
268.36,,4,-656,-772,,,28.8,-23.25,-11.25
268.39,,20,-600,-828,,,28.05,-24.45,-11.25
268.43,,28,-580,-836,,,27.3,-24.75,-11.25
268.46,,8,-616,-752,,,26.1,-24.75,-11.1
268.50,,60,-616,-772,,,25.05,-24.6,-11.85
268.54,,4,-600,-812,,,24.6,-26.85,-13.5
268.61,,52,-556,-916,,,22.05,-29.85,-13.95
268.65,,64,-568,-828,,,22.5,-29.85,-13.5
268.68,,76,-576,-860,,,22.5,-29.7,-12.9
268.72,,4,-588,-764,,,22.95,-27,-12.3
268.76,,40,-600,-736,,,23.4,-26.7,-12.45
