80 0.6 0.9 90.47619104385376 
80 0.7 0.6 96.29629563402247 
80 0.7 0.7 93.82716064099913 
80 0.7 0.8 96.29629850387573 
80 0.7 0.9 92.59259104728699 
80 0.8 0.6 82.09876506416886 
80 0.8 0.7 95.04132123032876 
80 0.8 0.8 92.59259288693652 
80 0.8 0.9 87.80487775802612 
80 0.9 0.6 89.78328174297286 
80 0.9 0.7 96.28099158775709 
80 0.9 0.8 94.44444415010051 
80 0.9 0.9 88.88888892568187 
96 0.0 0.6 85.71428656578064 
96 0.0 0.7 85.71428656578064 
96 0.0 0.8 92.85714030265808 
96 0.0 0.9 100.0 
96 0.1 0.6 96.66666388511658 
96 0.1 0.7 95.652174949646 
96 0.1 0.8 93.33333373069763 
96 0.1 0.9 87.5 
96 0.2 0.6 100.0 
96 0.2 0.7 100.0 
96 0.2 0.8 100.0 
96 0.2 0.9 100.0 
96 0.3 0.6 94.73684430122375 
96 0.3 0.7 96.55172228813171 
96 0.3 0.8 100.0 
96 0.3 0.9 100.0 
96 0.4 0.6 95.55555582046509 
96 0.4 0.7 94.11764740943909 
96 0.4 0.8 91.30434989929199 
96 0.4 0.9 91.66666865348816 
96 0.5 0.6 96.29629850387573 
96 0.5 0.7 82.92682766914368 
96 0.5 0.8 96.29629850387573 
96 0.5 0.9 92.85714030265808 
96 0.6 0.6 94.02985079074973 
96 0.6 0.7 95.99999785423279 
96 0.6 0.8 94.11764740943909 
96 0.6 0.9 88.23529481887817 
96 0.7 0.6 88.88888915379842 
96 0.7 0.7 92.5373134773169 
96 0.7 0.8 93.33333373069763 
96 0.7 0.9 86.95651888847351 
96 0.8 0.6 96.15384615384616 
96 0.8 0.7 95.87628853689763 
96 0.8 0.8 93.84615384615384 
96 0.8 0.9 87.87878751754761 
96 0.9 0.6 93.7984496124031 
96 0.9 0.7 94.84536082474226 
96 0.9 0.8 93.02325581395348 
96 0.9 0.9 86.15384615384616 
112 0.0 0.6 87.5 
112 0.0 0.7 100.0 
112 0.0 0.8 100.0 
112 0.0 0.9 100.0 
112 0.1 0.6 92.30769276618958 
112 0.1 0.7 89.99999761581421 
112 0.1 0.8 100.0 
112 0.1 0.9 100.0 
112 0.2 0.6 100.0 
112 0.2 0.7 100.0 
112 0.2 0.8 100.0 
112 0.2 0.9 100.0 
112 0.3 0.6 100.0 
112 0.3 0.7 100.0 
112 0.3 0.8 100.0 
112 0.3 0.9 100.0 
112 0.4 0.6 97.36841917037964 
112 0.4 0.7 96.55172228813171 
112 0.4 0.8 100.0 
112 0.4 0.9 100.0 
112 0.5 0.6 95.7446813583374 
112 0.5 0.7 97.14285731315613 
112 0.5 0.8 95.83333134651184 
112 0.5 0.9 91.66666865348816 
112 0.6 0.6 89.65517282485962 
112 0.6 0.7 95.45454382896423 
112 0.6 0.8 93.1034505367279 
112 0.6 0.9 86.66666746139526 
112 0.7 0.6 92.10526284418607 
112 0.7 0.7 96.49122953414917 
112 0.7 0.8 94.73684430122375 
112 0.7 0.9 89.47368264198303 
112 0.8 0.6 92.92035350757362 
112 0.8 0.7 94.11764740943909 
112 0.8 0.8 91.22806787490845 
112 0.8 0.9 82.75862336158752 
112 0.9 0.6 93.95348862160084 
112 0.9 0.7 94.44444473878836 
112 0.9 0.8 91.66666644590872 
112 0.9 0.9 83.33333134651184 
128 0.0 0.6 100.0 
128 0.0 0.7 100.0 
128 0.0 0.8 100.0 
128 0.0 0.9 100.0 
128 0.1 0.6 95.652174949646 
128 0.1 0.7 100.0 
128 0.1 0.8 100.0 
128 0.1 0.9 100.0 
128 0.2 0.6 96.15384340286255 
128 0.2 0.7 100.0 
128 0.2 0.8 100.0 
128 0.2 0.9 85.71428656578064 
128 0.3 0.6 100.0 
128 0.3 0.7 95.45454382896423 
128 0.3 0.8 100.0 
128 0.3 0.9 100.0 
128 0.4 0.6 88.23529481887817 
128 0.4 0.7 96.15384340286255 
128 0.4 0.8 94.11764740943909 
128 0.4 0.9 88.88888955116272 
128 0.5 0.6 87.80487775802612 
128 0.5 0.7 93.54838728904724 
128 0.5 0.8 90.47619104385376 
128 0.5 0.9 81.81818127632141 
128 0.6 0.6 98.00000190734863 
128 0.6 0.7 97.36841917037964 
128 0.6 0.8 95.99999785423279 
128 0.6 0.9 92.30769276618958 
128 0.7 0.6 95.52238810418258 
128 0.7 0.7 93.99999976158142 
128 0.7 0.8 91.17646813392639 
128 0.7 0.9 82.35294222831726 
128 0.8 0.6 96.00000023841858 
128 0.8 0.7 94.66666650772095 
128 0.8 0.8 92.00000166893005 
128 0.8 0.9 83.99999737739563 
128 0.9 0.6 95.47738695713744 
128 0.9 0.7 93.95973190365223 
128 0.9 0.8 91.0 
128 0.9 0.9 81.99999928474426 
